LAMMPS (16 Aug 2013)
Reading data file ...
  orthogonal box = (-160 -160 -160) to (160 160 160)
  2 by 2 by 2 MPI processor grid
  320 atoms
Using a lattice-Boltzmann grid of 80 by 80 by 81 total grid points. (../fix_lb_fluid.cpp:354)
Not adding the fluid force to any of the MD particles.  To add this force use one of the viscous_lb, pc, or rigid_pc_
sphere fixes (../fix_lb_fluid.cpp:575)
Setting up run ...
Memory usage per processor = 5.24263 Mbytes
Step Temp E_pair E_mol TotEng Press 
5.844315E-08 -3.555589E-02 1.422827E-06 1.433087E-05 -3.185892E-08 -2.936059E-05
5.835998E-08 -3.553591E-02 1.419725E-06 1.431336E-05 -3.227611E-08 -2.933208E-05
5.840963E-08 -3.552799E-02 1.416157E-06 1.430005E-05 -3.268107E-08 -2.931483E-05
5.852954E-08 -3.552327E-02 1.412013E-06 1.428801E-05 -3.307086E-08 -2.930186E-05
5.865200E-08 -3.551373E-02 1.407234E-06 1.427429E-05 -3.344945E-08 -2.928648E-05
5.872232E-08 -3.549361E-02 1.401850E-06 1.425648E-05 -3.382605E-08 -2.926359E-05
5.870562E-08 -3.546006E-02 1.395942E-06 1.423308E-05 -3.420910E-08 -2.923035E-05
5.858917E-08 -3.541355E-02 1.389561E-06 1.420380E-05 -3.459967E-08 -2.918652E-05
5.838433E-08 -3.535795E-02 1.382697E-06 1.416966E-05 -3.499327E-08 -2.913463E-05
5.812461E-08 -3.529952E-02 1.375353E-06 1.413277E-05 -3.538414E-08 -2.907932E-05
5.784688E-08 -3.524487E-02 1.367693E-06 1.409581E-05 -3.576808E-08 -2.902573E-05
5.760091E-08 -3.519853E-02 1.360100E-06 1.406064E-05 -3.614034E-08 -2.897797E-05
5.741752E-08 -3.516148E-02 1.353148E-06 1.402798E-05 -3.650620E-08 -2.893754E-05
5.729657E-08 -3.513141E-02 1.347425E-06 1.399728E-05 -3.687182E-08 -2.890316E-05
5.721345E-08 -3.510438E-02 1.343315E-06 1.396726E-05 -3.724123E-08 -2.887193E-05
5.714395E-08 -3.507705E-02 1.340868E-06 1.393657E-05 -3.761076E-08 -2.884108E-05
5.706046E-08 -3.504817E-02 1.339839E-06 1.390457E-05 -3.798693E-08 -2.880920E-05
5.693482E-08 -3.501874E-02 1.339816E-06 1.387154E-05 -3.837174E-08 -2.877699E-05
5.677606E-08 -3.499092E-02 1.340406E-06 1.383818E-05 -3.875361E-08 -2.874601E-05
5.662014E-08 -3.496634E-02 1.341373E-06 1.380535E-05 -3.912363E-08 -2.871778E-05
5.648904E-08 -3.494492E-02 1.342654E-06 1.377332E-05 -3.948037E-08 -2.869259E-05
5.637888E-08 -3.492456E-02 1.344297E-06 1.374160E-05 -3.981655E-08 -2.866904E-05
5.627064E-08 -3.490193E-02 1.346365E-06 1.370918E-05 -4.012758E-08 -2.864462E-05
5.613836E-08 -3.487391E-02 1.348798E-06 1.367494E-05 -4.041501E-08 -2.861674E-05
5.596020E-08 -3.483896E-02 1.351333E-06 1.363811E-05 -4.068656E-08 -2.858383E-05
5.572822E-08 -3.479789E-02 1.353504E-06 1.359863E-05 -4.095303E-08 -2.854614E-05
5.545201E-08 -3.475378E-02 1.354774E-06 1.355726E-05 -4.123601E-08 -2.850575E-05
5.515678E-08 -3.471101E-02 1.354712E-06 1.351529E-05 -4.154419E-08 -2.846599E-05
5.487497E-08 -3.467378E-02 1.353161E-06 1.347418E-05 -4.187579E-08 -2.843031E-05
5.463384E-08 -3.464473E-02 1.350289E-06 1.343509E-05 -4.222246E-08 -2.840113E-05
5.443767E-08 -3.462417E-02 1.346503E-06 1.339840E-05 -4.257202E-08 -2.837907E-05
5.428844E-08 -3.461007E-02 1.342287E-06 1.336384E-05 -4.291115E-08 -2.836285E-05
5.418916E-08 -3.459883E-02 1.337987E-06 1.333060E-05 -4.323776E-08 -2.834958E-05
5.410843E-08 -3.458654E-02 1.333705E-06 1.329740E-05 -4.355673E-08 -2.833621E-05
5.401598E-08 -3.457003E-02 1.329301E-06 1.326305E-05 -4.387002E-08 -2.832006E-05
5.389142E-08 -3.454766E-02 1.324514E-06 1.322678E-05 -4.418105E-08 -2.829952E-05
5.372742E-08 -3.451950E-02 1.319134E-06 1.318836E-05 -4.449412E-08 -2.827434E-05
5.352852E-08 -3.448707E-02 1.313143E-06 1.314806E-05 -4.481176E-08 -2.824550E-05
5.330800E-08 -3.445267E-02 1.306770E-06 1.310653E-05 -4.513486E-08 -2.821471E-05
5.308297E-08 -3.441873E-02 1.300431E-06 1.306452E-05 -4.546312E-08 -2.818395E-05
5.286944E-08 -3.438720E-02 1.294603E-06 1.302273E-05 -4.579509E-08 -2.815490E-05
5.267923E-08 -3.435926E-02 1.289697E-06 1.298167E-05 -4.613007E-08 -2.812867E-05
5.251761E-08 -3.433517E-02 1.285960E-06 1.294153E-05 -4.646657E-08 -2.810563E-05
5.238369E-08 -3.431441E-02 1.283451E-06 1.290227E-05 -4.678894E-08 -2.808552E-05
5.227131E-08 -3.429599E-02 1.282084E-06 1.286363E-05 -4.709545E-08 -2.806761E-05
5.217224E-08 -3.427870E-02 1.281687E-06 1.282526E-05 -4.739117E-08 -2.805097E-05
5.207770E-08 -3.426146E-02 1.282065E-06 1.278678E-05 -4.767653E-08 -2.803469E-05
5.197987E-08 -3.424342E-02 1.283041E-06 1.274788E-05 -4.794702E-08 -2.801806E-05
5.187303E-08 -3.422413E-02 1.284461E-06 1.270835E-05 -4.818853E-08 -2.800066E-05
5.175531E-08 -3.420348E-02 1.286185E-06 1.266815E-05 -4.839826E-08 -2.798232E-05
5.162756E-08 -3.418156E-02 1.288070E-06 1.262729E-05 -4.857601E-08 -2.796310E-05
5.149283E-08 -3.415860E-02 1.289958E-06 1.258579E-05 -4.872898E-08 -2.794314E-05
5.135420E-08 -3.413487E-02 1.291659E-06 1.254377E-05 -4.886937E-08 -2.792264E-05
5.121377E-08 -3.411062E-02 1.292964E-06 1.250127E-05 -4.901554E-08 -2.790182E-05
5.107346E-08 -3.408616E-02 1.293667E-06 1.245841E-05 -4.916998E-08 -2.788093E-05
5.093474E-08 -3.406187E-02 1.293590E-06 1.241528E-05 -4.933248E-08 -2.786028E-05
5.079957E-08 -3.403828E-02 1.292619E-06 1.237202E-05 -4.950448E-08 -2.784028E-05
5.067062E-08 -3.401597E-02 1.290724E-06 1.232880E-05 -4.968595E-08 -2.782139E-05
5.055120E-08 -3.399546E-02 1.287965E-06 1.228582E-05 -4.987608E-08 -2.780407E-05
5.044398E-08 -3.397700E-02 1.284469E-06 1.224320E-05 -5.007273E-08 -2.778858E-05
5.035012E-08 -3.396047E-02 1.280397E-06 1.220101E-05 -5.027340E-08 -2.777488E-05
5.026794E-08 -3.394525E-02 1.275898E-06 1.215916E-05 -5.047503E-08 -2.776257E-05
5.019716E-08 -3.393038E-02 1.271094E-06 1.211750E-05 -5.067527E-08 -2.775098E-05
5.013170E-08 -3.391480E-02 1.266052E-06 1.207572E-05 -5.088167E-08 -2.773923E-05
5.006320E-08 -3.389758E-02 1.260809E-06 1.203354E-05 -5.109153E-08 -2.772656E-05
4.998579E-08 -3.387823E-02 1.255419E-06 1.199072E-05 -5.130553E-08 -2.771248E-05
4.988981E-08 -3.385688E-02 1.249983E-06 1.194723E-05 -5.152036E-08 -2.769688E-05
4.976382E-08 -3.383415E-02 1.244671E-06 1.190316E-05 -5.173507E-08 -2.768001E-05
4.961973E-08 -3.381105E-02 1.239704E-06 1.185876E-05 -5.195710E-08 -2.766267E-05
4.946806E-08 -3.378866E-02 1.235338E-06 1.181432E-05 -5.219369E-08 -2.764575E-05
4.931196E-08 -3.376785E-02 1.231788E-06 1.177015E-05 -5.244006E-08 -2.762996E-05
4.914044E-08 -3.374905E-02 1.229178E-06 1.172637E-05 -5.267352E-08 -2.761549E-05
4.895553E-08 -3.373222E-02 1.227552E-06 1.168303E-05 -5.288615E-08 -2.760243E-05
4.877054E-08 -3.371688E-02 1.226851E-06 1.164005E-05 -5.305765E-08 -2.759047E-05
4.858768E-08 -3.370233E-02 1.226946E-06 1.159728E-05 -5.317669E-08 -2.757905E-05
4.839930E-08 -3.368782E-02 1.227670E-06 1.155450E-05 -5.325223E-08 -2.756759E-05
4.819948E-08 -3.367275E-02 1.228853E-06 1.151154E-05 -5.328597E-08 -2.755558E-05
4.798415E-08 -3.365676E-02 1.230336E-06 1.146824E-05 -5.327890E-08 -2.754269E-05
4.775175E-08 -3.363978E-02 1.231969E-06 1.142452E-05 -5.323115E-08 -2.752880E-05
4.750264E-08 -3.362194E-02 1.233605E-06 1.138037E-05 -5.314267E-08 -2.751397E-05
4.723857E-08 -3.360353E-02 1.235068E-06 1.133548E-05 -5.301331E-08 -2.749842E-05
4.696211E-08 -3.358489E-02 1.236194E-06 1.128983E-05 -5.284321E-08 -2.748240E-05
4.669110E-08 -3.356635E-02 1.236833E-06 1.124361E-05 -5.264218E-08 -2.746640E-05
4.642944E-08 -3.354816E-02 1.236857E-06 1.119690E-05 -5.240534E-08 -2.745065E-05
4.617077E-08 -3.353053E-02 1.236179E-06 1.114986E-05 -5.213260E-08 -2.743525E-05
4.590618E-08 -3.351358E-02 1.234774E-06 1.110269E-05 -5.181466E-08 -2.742019E-05
4.564204E-08 -3.349736E-02 1.232645E-06 1.105534E-05 -5.145131E-08 -2.740564E-05
4.539843E-08 -3.348186E-02 1.229841E-06 1.100775E-05 -5.108008E-08 -2.739180E-05
4.517345E-08 -3.346697E-02 1.226443E-06 1.095991E-05 -5.070445E-08 -2.737853E-05
4.496147E-08 -3.345253E-02 1.222544E-06 1.091180E-05 -5.031560E-08 -2.736567E-05
4.475902E-08 -3.343830E-02 1.218241E-06 1.086336E-05 -4.991104E-08 -2.735302E-05
4.457604E-08 -3.342403E-02 1.213637E-06 1.081475E-05 -4.948021E-08 -2.734045E-05
4.440837E-08 -3.340945E-02 1.208847E-06 1.076593E-05 -4.903790E-08 -2.732779E-05
4.423955E-08 -3.339437E-02 1.204000E-06 1.071679E-05 -4.861702E-08 -2.731490E-05
4.406979E-08 -3.337871E-02 1.199235E-06 1.066728E-05 -4.821169E-08 -2.730165E-05
4.389963E-08 -3.336251E-02 1.194705E-06 1.061738E-05 -4.781854E-08 -2.728805E-05
4.373010E-08 -3.334596E-02 1.190565E-06 1.056710E-05 -4.743684E-08 -2.727419E-05
4.356251E-08 -3.332934E-02 1.186955E-06 1.051649E-05 -4.706671E-08 -2.726030E-05
4.339747E-08 -3.331298E-02 1.183984E-06 1.046560E-05 -4.670902E-08 -2.724662E-05
4.323016E-08 -3.329717E-02 1.181710E-06 1.041452E-05 -4.637315E-08 -2.723339E-05
4.306331E-08 -3.328211E-02 1.180161E-06 1.036333E-05 -4.606242E-08 -2.722080E-05
4.289893E-08 -3.326784E-02 1.179327E-06 1.031206E-05 -4.577116E-08 -2.720890E-05
4.273752E-08 -3.325426E-02 1.179160E-06 1.026069E-05 -4.549818E-08 -2.719763E-05
4.257807E-08 -3.324114E-02 1.179564E-06 1.020920E-05 -4.524226E-08 -2.718682E-05
4.242273E-08 -3.322817E-02 1.180419E-06 1.015757E-05 -4.500884E-08 -2.717622E-05
4.227349E-08 -3.321506E-02 1.181586E-06 1.010576E-05 -4.479604E-08 -2.716556E-05
4.211973E-08 -3.320157E-02 1.182903E-06 1.005400E-05 -4.459299E-08 -2.715473E-05
4.195140E-08 -3.318759E-02 1.184216E-06 1.000229E-05 -4.438754E-08 -2.714365E-05
4.176812E-08 -3.317317E-02 1.185382E-06 9.950539E-06 -4.418440E-08 -2.713229E-05
4.157686E-08 -3.315842E-02 1.186243E-06 9.898986E-06 -4.398858E-08 -2.712070E-05
4.138402E-08 -3.314356E-02 1.186658E-06 9.847788E-06 -4.379366E-08 -2.710899E-05
4.119011E-08 -3.312882E-02 1.186529E-06 9.796891E-06 -4.359740E-08 -2.709737E-05
4.099590E-08 -3.311438E-02 1.185781E-06 9.746316E-06 -4.340137E-08 -2.708598E-05
4.080209E-08 -3.310035E-02 1.184373E-06 9.696083E-06 -4.320557E-08 -2.707495E-05
4.060901E-08 -3.308678E-02 1.182300E-06 9.646204E-06 -4.301057E-08 -2.706434E-05
4.042293E-08 -3.307365E-02 1.179582E-06 9.596696E-06 -4.280838E-08 -2.705409E-05
4.024034E-08 -3.306085E-02 1.176265E-06 9.547596E-06 -4.259573E-08 -2.704417E-05
4.005910E-08 -3.304827E-02 1.172426E-06 9.498862E-06 -4.238183E-08 -2.703450E-05
3.987842E-08 -3.303580E-02 1.168161E-06 9.450459E-06 -4.216467E-08 -2.702497E-05
3.969779E-08 -3.302333E-02 1.163578E-06 9.402364E-06 -4.194402E-08 -2.701551E-05
3.951659E-08 -3.301075E-02 1.158795E-06 9.354555E-06 -4.171991E-08 -2.700603E-05
3.933438E-08 -3.299803E-02 1.153942E-06 9.307014E-06 -4.149228E-08 -2.699649E-05
3.915089E-08 -3.298513E-02 1.149151E-06 9.259730E-06 -4.126139E-08 -2.698686E-05
3.896633E-08 -3.297207E-02 1.144558E-06 9.212697E-06 -4.102754E-08 -2.697715E-05
3.878113E-08 -3.295890E-02 1.140290E-06 9.165916E-06 -4.079114E-08 -2.696739E-05
3.857670E-08 -3.294571E-02 1.136448E-06 9.119220E-06 -4.055524E-08 -2.695733E-05
3.834466E-08 -3.293259E-02 1.133114E-06 9.072558E-06 -4.031902E-08 -2.694693E-05
3.809126E-08 -3.291965E-02 1.130346E-06 9.025990E-06 -4.008223E-08 -2.693637E-05
3.782082E-08 -3.290698E-02 1.128169E-06 8.979548E-06 -3.984509E-08 -2.692573E-05
3.753581E-08 -3.289461E-02 1.126573E-06 8.933252E-06 -3.960788E-08 -2.691507E-05
3.723748E-08 -3.288257E-02 1.125515E-06 8.887118E-06 -3.937032E-08 -2.690441E-05
3.692831E-08 -3.287079E-02 1.124925E-06 8.841133E-06 -3.913141E-08 -2.689376E-05
3.663279E-08 -3.285921E-02 1.124702E-06 8.795079E-06 -3.888903E-08 -2.688345E-05
3.634882E-08 -3.284770E-02 1.124734E-06 8.748964E-06 -3.864637E-08 -2.687338E-05
3.606157E-08 -3.283617E-02 1.124899E-06 8.702817E-06 -3.840813E-08 -2.686346E-05
3.576988E-08 -3.282452E-02 1.125071E-06 8.656614E-06 -3.816723E-08 -2.685359E-05
3.547367E-08 -3.281271E-02 1.125118E-06 8.610341E-06 -3.792547E-08 -2.684372E-05
3.517330E-08 -3.280074E-02 1.124909E-06 8.563990E-06 -3.768319E-08 -2.683385E-05
3.486914E-08 -3.278866E-02 1.124328E-06 8.517562E-06 -3.744029E-08 -2.682400E-05
3.456112E-08 -3.277657E-02 1.123273E-06 8.471065E-06 -3.719678E-08 -2.681425E-05
3.424920E-08 -3.276455E-02 1.121672E-06 8.424495E-06 -3.695407E-08 -2.680469E-05
3.394162E-08 -3.275269E-02 1.119483E-06 8.377807E-06 -3.670391E-08 -2.679543E-05
3.363957E-08 -3.274106E-02 1.116689E-06 8.331036E-06 -3.644873E-08 -2.678649E-05
3.334237E-08 -3.272967E-02 1.113305E-06 8.284200E-06 -3.619168E-08 -2.677790E-05
3.304657E-08 -3.271852E-02 1.109374E-06 8.237336E-06 -3.593220E-08 -2.676963E-05
3.272768E-08 -3.270756E-02 1.104974E-06 8.190684E-06 -3.566877E-08 -2.676123E-05
3.238633E-08 -3.269672E-02 1.100187E-06 8.144210E-06 -3.540211E-08 -2.675272E-05
3.201327E-08 -3.268592E-02 1.095113E-06 8.097808E-06 -3.513549E-08 -2.674427E-05
3.159658E-08 -3.267512E-02 1.089865E-06 8.051379E-06 -3.488109E-08 -2.673606E-05
3.114542E-08 -3.266426E-02 1.084557E-06 8.004942E-06 -3.463839E-08 -2.672794E-05
3.064403E-08 -3.265333E-02 1.079300E-06 7.958590E-06 -3.441320E-08 -2.672020E-05
3.009517E-08 -3.264234E-02 1.074212E-06 7.912402E-06 -3.419943E-08 -2.671294E-05
2.953079E-08 -3.263132E-02 1.069417E-06 7.866585E-06 -3.399623E-08 -2.670649E-05
2.895261E-08 -3.262031E-02 1.065008E-06 7.821090E-06 -3.380292E-08 -2.670075E-05
2.835885E-08 -3.260935E-02 1.061057E-06 7.775898E-06 -3.361990E-08 -2.669570E-05
2.774858E-08 -3.259848E-02 1.057613E-06 7.731011E-06 -3.344695E-08 -2.669135E-05
2.712419E-08 -3.258774E-02 1.054697E-06 7.686405E-06 -3.327714E-08 -2.668766E-05
2.648922E-08 -3.257715E-02 1.052309E-06 7.642039E-06 -3.308550E-08 -2.668457E-05
2.585089E-08 -3.256672E-02 1.050419E-06 7.597900E-06 -3.287860E-08 -2.668207E-05
2.522511E-08 -3.255642E-02 1.048975E-06 7.553924E-06 -3.266481E-08 -2.667993E-05
2.462553E-08 -3.254624E-02 1.047906E-06 7.510026E-06 -3.243100E-08 -2.667791E-05
2.404139E-08 -3.253615E-02 1.047113E-06 7.466244E-06 -3.217951E-08 -2.667608E-05
2.345613E-08 -3.252609E-02 1.046488E-06 7.422581E-06 -3.194502E-08 -2.667449E-05
2.286905E-08 -3.251604E-02 1.045915E-06 7.379044E-06 -3.172529E-08 -2.667309E-05
2.230398E-08 -3.250596E-02 1.045270E-06 7.335728E-06 -3.150756E-08 -2.667150E-05
2.176383E-08 -3.249585E-02 1.044439E-06 7.292645E-06 -3.129760E-08 -2.666971E-05
2.123819E-08 -3.248571E-02 1.043334E-06 7.249885E-06 -3.110369E-08 -2.666785E-05
2.072311E-08 -3.247557E-02 1.041891E-06 7.207784E-06 -3.092667E-08 -2.666596E-05
2.021677E-08 -3.246544E-02 1.040037E-06 7.166204E-06 -3.075314E-08 -2.666408E-05
1.971662E-08 -3.245538E-02 1.037727E-06 7.125085E-06 -3.056353E-08 -2.666225E-05
1.922189E-08 -3.244542E-02 1.034935E-06 7.084486E-06 -3.035197E-08 -2.666054E-05
1.874554E-08 -3.243558E-02 1.031669E-06 7.044467E-06 -3.010380E-08 -2.665902E-05
1.828707E-08 -3.242587E-02 1.027961E-06 7.005008E-06 -2.982036E-08 -2.665768E-05
1.784467E-08 -3.241627E-02 1.023860E-06 6.966096E-06 -2.950600E-08 -2.665649E-05
1.741737E-08 -3.240679E-02 1.019437E-06 6.927726E-06 -2.916208E-08 -2.665543E-05
1.700445E-08 -3.239737E-02 1.014779E-06 6.889891E-06 -2.878955E-08 -2.665446E-05
1.660510E-08 -3.238799E-02 1.009984E-06 6.852582E-06 -2.838841E-08 -2.665356E-05
1.621897E-08 -3.237862E-02 1.005156E-06 6.815792E-06 -2.795936E-08 -2.665268E-05
1.584709E-08 -3.236925E-02 1.000402E-06 6.779472E-06 -2.750205E-08 -2.665177E-05
1.548366E-08 -3.235986E-02 9.958292E-07 6.743572E-06 -2.702947E-08 -2.665081E-05
1.512823E-08 -3.235047E-02 9.915305E-07 6.708099E-06 -2.653666E-08 -2.664980E-05
1.478117E-08 -3.234109E-02 9.875880E-07 6.673056E-06 -2.602346E-08 -2.664874E-05
1.444272E-08 -3.233173E-02 9.840667E-07 6.638449E-06 -2.548945E-08 -2.664765E-05
1.411287E-08 -3.232244E-02 9.810117E-07 6.604281E-06 -2.493536E-08 -2.664655E-05
1.379190E-08 -3.231321E-02 9.784450E-07 6.570559E-06 -2.436056E-08 -2.664546E-05
1.348183E-08 -3.230408E-02 9.763640E-07 6.537302E-06 -2.376969E-08 -2.664436E-05
1.318473E-08 -3.229503E-02 9.747407E-07 6.504545E-06 -2.318388E-08 -2.664324E-05
1.289679E-08 -3.228608E-02 9.735265E-07 6.472321E-06 -2.260161E-08 -2.664213E-05
1.260244E-08 -3.227720E-02 9.726274E-07 6.440872E-06 -2.199992E-08 -2.664134E-05
1.229116E-08 -3.226839E-02 9.719728E-07 6.410197E-06 -2.138176E-08 -2.664075E-05
1.196910E-08 -3.225962E-02 9.714739E-07 6.380255E-06 -2.075155E-08 -2.664033E-05
1.163966E-08 -3.225088E-02 9.710334E-07 6.351031E-06 -2.010820E-08 -2.664007E-05
