# extended.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     33      54      -556.67      -556.543      0.00233967      26.9902      27.1566      0.14365      
     34      54      -581.703      -581.722      0.000352934      11.2254      11.2963      0.0328733      
     35      54      -559.517      -559.513      7.97752e-05      25.0668      25.4328      0.132301      
     36      54      -582.369      -582.366      5.21304e-05      9.821      9.83512      0.0288006      
     37      54      -557.584      -557.369      0.00398711      27.7842      27.9705      0.132453      
     38      54      -581.477      -581.483      0.00010021      11.2707      11.3889      0.0296436      
     39      54      -555.189      -555.128      0.00114026      26.3759      26.6327      0.157984      
     40      54      -583.001      -583.007      0.000105819      9.0125      8.96866      0.0268018      
     41      54      -558.368      -558.52      0.0028249      27.0804      27.2627      0.125179      
     42      54      -583.082      -583.074      0.000138177      8.73691      8.73583      0.0279591      
     43      54      -558.229      -558.143      0.00158561      25.0112      25.1437      0.149805      
     44      54      -581.899      -581.887      0.000230168      10.9955      11.1053      0.026565      
     45      54      -561.61      -561.612      4.65217e-05      23.8935      23.9102      0.119677      
     46      54      -582.232      -582.238      0.000127581      10.1863      10.1642      0.0284534      
     47      54      -581.952      -581.967      0.000282403      10.3157      10.3212      0.0265084      
     48      54      -560.156      -560.261      0.00194915      24.6124      24.723      0.128308      
     49      54      -564.726      -564.75      0.000459405      23.8074      23.7104      0.11974      
     50      54      -582.33      -582.363      0.000603929      10.3713      10.3832      0.0274114      
     51      54      -582.942      -582.945      5.26767e-05      9.46875      9.43346      0.0269477      
     52      54      -559.608      -559.49      0.00220133      23.5166      23.8741      0.135771      
     53      54      -582.737      -582.721      0.000302322      9.28146      9.27695      0.0347558      
     54      54      -561.406      -561.488      0.00151437      26.5258      26.1679      0.139843      
     55      54      -582.711      -582.713      4.38158e-05      9.71969      9.67244      0.0267327      
     56      54      -556.665      -556.449      0.0039998      27.0637      27.0792      0.156522      
     57      54      -582.746      -582.761      0.000270635      8.94546      8.91836      0.0321543      
     58      54      -559.568      -559.933      0.00676427      25.4977      25.1946      0.129286      
     59      54      -583.013      -583.017      6.90715e-05      8.94861      8.90192      0.0271721      
     60      54      -567.637      -567.438      0.00368484      21.8391      22.0331      0.109841      
     61      54      -582.593      -582.593      6.37957e-06      9.82044      9.85367      0.0269773      
     62      54      -562.121      -561.894      0.00421792      23.375      23.7399      0.124902      
     63      54      -581.804      -581.833      0.000540744      11.2327      11.2368      0.0289029      
     64      54      -563.191      -563.191      5.41652e-06      23.1362      23.4412      0.127995      
     65      54      -582.769      -582.771      3.4403e-05      9.71354      9.72896      0.0271312      
     66      54      -559.655      -559.466      0.00350899      26.3058      26.4387      0.142172      
     67      54      -583.158      -583.128      0.000553251      8.68699      8.69668      0.0286995      
     68      54      -562.516      -562.606      0.00165923      25.0245      24.8233      0.132726      
     69      54      -582.345      -582.354      0.000164066      10.2317      10.2638      0.0253852      
     70      54      -557.913      -557.697      0.00400307      25.1799      25.435      0.146922      
     71      54      -582.256      -582.266      0.000186726      10.062      10.1174      0.0279167      
     72      54      -581.39      -581.393      5.0627e-05      12.0135      12.1212      0.031325      
     73      54      -567.496      -567.593      0.00179498      22.1083      21.7196      0.105982      
     74      54      -582.999      -582.996      4.34681e-05      9.49189      9.47674      0.0295309      
     75      54      -554.74      -554.52      0.00407868      28.0427      28.5748      0.168022      
     76      54      -583.113      -583.116      6.01798e-05      8.85331      8.83108      0.0275329      
     77      54      -557.978      -558.071      0.00171435      25.7101      25.579      0.133451      
     78      54      -582.425      -582.429      6.76085e-05      10.1345      10.2614      0.0279565      
     79      54      -559.023      -558.744      0.00517111      23.7678      24.032      0.152789      
     80      54      -582.81      -582.827      0.000320559      9.68664      9.71577      0.0258386      
     81      54      -564.115      -564.166      0.000937027      24.2378      23.993      0.11301      
     82      54      -582.898      -582.908      0.000178461      9.33638      9.28799      0.026375      
     83      54      -562.08      -562.258      0.00329159      24.2204      24.0798      0.12124      
     84      54      -582.412      -582.405      0.000138617      9.98877      9.99509      0.0278688      
     85      54      -561.475      -561.405      0.00129685      24.4283      24.5968      0.127414      
     86      54      -582.92      -582.931      0.00019933      8.94359      8.90746      0.0251036      
     87      54      -561.012      -561.107      0.00175989      24.9237      24.7158      0.11219      
     88      54      -581.832      -581.856      0.000447041      10.7079      10.6906      0.0320777      
     89      54      -582.441      -582.408      0.000617764      10.0612      10.1557      0.03045      
     90      54      -559.752      -559.655      0.00179043      24.4776      24.6301      0.143584      
     91      54      -582.646      -582.644      3.24934e-05      9.36656      9.38691      0.0268049      
     92      54      -557.106      -557.047      0.00108723      26.72      26.5966      0.130686      
     93      54      -582.164      -582.177      0.000232904      10.5437      10.6572      0.0276809      
     94      54      -558.233      -558.128      0.00194779      27.6095      27.6744      0.132999      
     95      54      -582.264      -582.265      2.13344e-05      10.606      10.7508      0.0276586      
     96      54      -563.728      -563.481      0.00458039      23.2357      23.6376      0.114504      
     97      54      -581.632      -581.649      0.000312671      11.1455      11.2251      0.0312779      
     98      54      -583.1      -583.102      3.71762e-05      8.7154      8.70139      0.0252046      
     99      54      -565.985      -566.017      0.000603323      23.6051      23.3628      0.118785      
     100      54      -582.18      -582.173      0.000136768      10.6484      10.7487      0.0265641      
     101      54      -564.968      -564.954      0.000267882      22.8767      23.0575      0.118928      
     102      54      -582.597      -582.608      0.000198883      9.75899      9.72667      0.0282303      
     103      54      -561.46      -561.558      0.00180068      24.3284      24.0804      0.10666      
     104      54      -582.596      -582.608      0.000216367      9.27846      9.21681      0.0304722      
     105      54      -563.858      -563.565      0.00541225      24.2234      24.637      0.112229      
     106      54      -581.995      -582.025      0.000547182      10.4429      10.3565      0.032531      
     107      54      -560.792      -560.58      0.00391822      24.3282      24.7461      0.123816      
     108      54      -582.867      -582.873      0.000108721      9.11267      9.07519      0.0329091      
     109      54      -559.101      -558.992      0.00202326      22.861      23.1403      0.128623      
     110      54      -582.346      -582.36      0.000243116      10.19      10.3045      0.0299216      
     111      54      -555.47      -555.164      0.00566627      24.0418      24.14      0.16514      
     112      54      -583.217      -583.207      0.000188302      8.60186      8.57907      0.0273042      
     113      54      -560.239      -560.105      0.00247406      23.3195      23.7421      0.135285      
     114      54      -583.065      -583.099      0.000623772      8.90132      8.86036      0.0255617      
     115      54      -581.915      -581.926      0.000190655      10.7256      10.7185      0.0330197      
     116      54      -564.186      -564.242      0.00102546      23.4543      23.4827      0.119584      
     117      54      -582.601      -582.596      9.47692e-05      9.45404      9.45005      0.0317554      
     118      54      -563.6      -563.547      0.000979311      22.9391      23.1456      0.121165      
     119      54      -582.627      -582.628      2.97235e-05      9.66319      9.70371      0.0245112      
     120      54      -582.588      -582.586      4.01351e-05      10.1363      10.132      0.0284633      
     121      54      -565.22      -565.229      0.000167466      21.9122      21.653      0.105637      
     122      54      -582.124      -582.129      0.000100915      10.3326      10.3182      0.03122      
     123      54      -560.499      -560.574      0.00138337      24.4924      24.1967      0.140103      
     124      54      -582.884      -582.885      1.62391e-05      9.3663      9.42057      0.024114      
     125      54      -556.676      -556.57      0.00195009      25.629      25.4034      0.143406      
     126      54      -581.786      -581.793      0.000119867      11.2132      11.2705      0.0284355      
     127      54      -563.591      -563.594      4.30938e-05      23.3139      23.1488      0.108295      
     128      54      -583.168      -583.144      0.000430128      8.27534      8.25698      0.0331476      
     129      54      -559.717      -559.663      0.00099454      22.9745      23.2315      0.133745      
     130      54      -582.159      -582.168      0.00016647      10.5091      10.5784      0.0303389      
     131      54      -556.962      -556.812      0.00279034      26.3506      26.978      0.141299      
     132      54      -582.987      -582.99      4.32341e-05      9.38377      9.35725      0.0287973      
     133      54      -561.006      -560.974      0.000588314      25.67      25.9167      0.12216      
     134      54      -582.953      -582.939      0.000270765      8.98602      8.97399      0.0260332      
     135      54      -563.753      -563.506      0.00456679      22.7187      23.2285      0.120995      
     136      54      -582.876      -582.886      0.000188844      9.22431      9.24066      0.0272048      
     137      54      -558.671      -558.502      0.0031185      24.3581      25.1431      0.145859      
     138      54      -582.798      -582.806      0.000146243      9.42678      9.48365      0.0230476      
     139      54      -581.987      -581.994      0.000128133      10.6484      10.6168      0.0292953      
     140      54      -557.939      -558.15      0.00391003      24.8202      24.7065      0.137391      
     141      54      -581.36      -581.365      0.000101945      11.9317      12.0082      0.0304017      
     142      54      -561.59      -561.392      0.00366118      24.8635      25.0469      0.126019      
     143      54      -582.809      -582.819      0.000184703      9.48639      9.4996      0.0249794      
     144      54      -562.84      -562.895      0.00101593      23.8118      23.7793      0.123839      
     145      54      -582.575      -582.591      0.000289493      9.94968      9.93897      0.0273319      
     146      54      -559.622      -559.595      0.000509453      24.4333      24.6008      0.131511      
     147      54      -582.695      -582.709      0.00025304      9.60685      9.54212      0.0272691      
     148      54      -563.487      -563.38      0.00196778      21.9667      22.1964      0.111198      
     149      54      -582.711      -582.747      0.000673237      9.60821      9.5346      0.0294226      
     150      54      -559.459      -559.405      0.000990021      27.7269      27.9632      0.129428      
     151      54      -583.284      -583.278      9.88251e-05      8.37635      8.33845      0.0263636      
     152      54      -561.03      -560.853      0.003286      25.2905      25.7561      0.129602      
     153      54      -582.846      -582.848      3.66535e-05      9.584      9.66257      0.026828      
     154      54      -560.437      -560.431      0.000113378      25.9812      25.9846      0.114078      
     155      54      -582.535      -582.528      0.000125342      9.63295      9.66384      0.0281794      
     156      54      -582.747      -582.754      0.000130691      9.26807      9.18468      0.0286595      
     157      54      -560.856      -560.988      0.00244553      26.0323      25.7989      0.138954      
     158      54      -582.387      -582.396      0.000167637      9.61533      9.64742      0.0281495      
     159      54      -565.754      -565.553      0.00372708      23.7372      23.9745      0.117526      
     160      54      -583.351      -583.335      0.000295376      8.5653      8.54809      0.0270525      
     161      54      -562.752      -562.888      0.00253205      24.3213      24.4763      0.132675      
     162      54      -582.376      -582.388      0.000226722      10.0519      10.0892      0.0282687      
     163      54      -566.09      -566.074      0.000282236      21.8951      21.9603      0.101512      
     164      54      -582.804      -582.826      0.000392612      9.50836      9.47563      0.0278076      
     165      54      -560.895      -560.843      0.000964534      26.1077      26.2769      0.133955      
     166      54      -583.394      -583.387      0.000117586      8.58877      8.55399      0.0288488      
     167      54      -555.909      -555.733      0.00324484      22.3706      22.82      0.163291      
     168      54      -582.379      -582.375      5.89602e-05      10.0533      10.0603      0.0296595      
     169      54      -583.209      -583.202      0.000135343      8.58756      8.55828      0.0279713      
     170      54      -563.773      -563.866      0.00172685      22.0949      22.1867      0.111047      
     171      54      -582.188      -582.158      0.000552889      9.86596      9.83273      0.0341313      
     172      54      -557.004      -556.813      0.00353801      25.0359      25.5119      0.132526      
     173      54      -582.296      -582.306      0.000184494      10.5107      10.5186      0.0250313      
     174      54      -560.633      -560.755      0.0022576      23.9092      23.8274      0.131874      
     175      54      -583.352      -583.349      4.97882e-05      8.27373      8.26117      0.0269666      
     176      54      -559.894      -559.896      4.11939e-05      24.7018      24.7375      0.132462      
     177      54      -583.223      -583.206      0.000314674      8.76314      8.74318      0.0310341      
     178      54      -559.442      -559.609      0.00308691      26.1639      25.8937      0.130796      
     179      54      -582.705      -582.697      0.000153713      9.27735      9.32789      0.0257059      
     180      54      -556.034      -556.164      0.00240759      26.5084      26.1725      0.146502      
     181      54      -583.309      -583.302      0.000133097      8.58167      8.56894      0.0250061      
     182      54      -556.646      -556.679      0.000600797      27.2663      27.7218      0.127422      
     183      54      -582.888      -582.902      0.00025231      9.35323      9.37935      0.02232      
     184      54      -557.787      -557.624      0.00301764      22.8599      23.1104      0.152971      
     185      54      -581.849      -581.855      0.000106402      11.0336      11.0785      0.0269316      
     186      54      -558.902      -558.866      0.000655069      25.7386      25.7301      0.128001      
     187      54      -582.801      -582.791      0.000184558      9.45129      9.48507      0.0259343      
     188      54      -557.72      -557.595      0.00230624      23.955      24.3097      0.153104      
     189      54      -582.592      -582.593      1.24896e-05      9.97302      10.0351      0.0290579      
     190      54      -563.538      -563.265      0.00506799      24.405      24.5791      0.119642      
     191      54      -583.204      -583.186      0.000323296      8.52302      8.51938      0.0301292      
     192      54      -559.999      -559.904      0.00174957      25.2585      25.403      0.136937      
     193      54      -582.36      -582.37      0.0001968      10.2388      10.3157      0.0270525      
     194      54      -560.79      -560.775      0.000280597      23.7304      23.6592      0.11769      
     195      54      -582.636      -582.616      0.000370866      9.08058      9.08103      0.0358879      
     196      54      -555.657      -555.715      0.00107547      26.0468      26.1981      0.165168      
     197      54      -581.576      -581.573      6.79747e-05      11.4847      11.6258      0.0339705      
     198      54      -557.346      -557.853      0.00939078      27.4355      26.8451      0.131884      
     199      54      -582.595      -582.587      0.000135758      9.86092      9.85546      0.0285932      
     200      54      -562.404      -562.326      0.00143769      23.8251      24.0294      0.122027      
     201      54      -581.997      -581.984      0.000249536      10.6069      10.6787      0.0264971      
     202      54      -562.569      -562.522      0.000866607      23.5069      23.5679      0.140693      
     203      54      -582.578      -582.559      0.000349273      9.69376      9.75701      0.0286449      
     204      54      -582.667      -582.68      0.000242562      9.47111      9.53072      0.0253332      
     205      54      -555.529      -555.519      0.000173624      26.803      26.7075      0.156196      
     206      54      -583.302      -583.296      0.000111058      8.71274      8.70285      0.0284061      
     207      54      -563.748      -563.588      0.00297746      24.7176      25.2116      0.124526      
     208      54      -582.375      -582.349      0.000485802      9.81794      9.87795      0.0307067      
     209      54      -565.239      -565.25      0.000190697      23.159      23.1381      0.103782      
     210      54      -582.615      -582.614      1.45265e-05      9.40479      9.43562      0.0265442      
     211      54      -562.007      -561.987      0.00035865      26.2709      26.1767      0.121872      
     212      54      -582.047      -582.052      8.97902e-05      10.7886      10.8967      0.029681      
     213      54      -582.47      -582.48      0.000189459      10.063      10.0529      0.0249315      
     214      54      -558.557      -558.47      0.00160841      26.9165      27.3733      0.147011      
     215      54      -582.985      -582.97      0.000281056      8.61415      8.59709      0.0285782      
     216      54      -561.613      -561.48      0.00244859      25.4464      25.9604      0.11978      
     217      54      -582.284      -582.31      0.000479126      10.4712      10.4848      0.0299149      
     218      54      -561.172      -561.189      0.000308757      23.1505      22.9292      0.129084      
     219      54      -582.475      -582.478      5.09275e-05      9.70969      9.68908      0.0278996      
     220      54      -561.693      -561.61      0.00154035      24.5653      24.5734      0.117853      
     221      54      -582.742      -582.743      1.63516e-05      9.04842      9.01743      0.0316729      
     222      54      -557.887      -557.828      0.00110053      24.1354      24.4654      0.139044      
     223      54      -582.05      -582.032      0.000344756      10.423      10.4463      0.0329666      
     224      54      -563.212      -563.155      0.00106093      23.6433      23.894      0.117972      
     225      54      -582.989      -583.003      0.000252189      9.09538      9.02189      0.0264602      
     226      54      -558.247      -558.202      0.000840029      26.481      26.4167      0.124368      
     227      54      -582.433      -582.444      0.000212067      10.3562      10.3195      0.0276013      
     228      54      -557.624      -557.998      0.00693986      26.2727      25.7279      0.144482      
     229      54      -583.353      -583.362      0.000177202      8.34395      8.31429      0.0270451      
     230      54      -554.346      -554.429      0.0015318      26.6369      27.0151      0.139554      
     231      54      -583.225      -583.231      0.000109684      8.60121      8.50247      0.0276083      
     232      54      -560.815      -560.74      0.00139066      26.0832      26.3668      0.148619      
     233      54      -581.601      -581.625      0.000445163      11.1831      11.2562      0.0312812      
     234      54      -582.44      -582.418      0.000411143      9.70057      9.83634      0.0291003      
     235      54      -555.105      -555.237      0.00243871      26.2107      26.3295      0.172205      
     236      54      -581.505      -581.497      0.00015132      11.2109      11.292      0.0299191      
     237      54      -557.865      -557.817      0.000880335      25.9878      26.1285      0.125527      
     238      54      -581.932      -581.93      3.24314e-05      10.5754      10.6183      0.0342578      
     239      54      -560.944      -560.917      0.000506061      23.9466      24.1603      0.119604      
     240      54      -582.966      -582.974      0.000152582      8.69659      8.6771      0.0272318      
     241      54      -562.81      -562.771      0.000723356      23.3196      23.3184      0.123697      
     242      54      -581.86      -581.861      1.33058e-05      10.7309      10.7232      0.0301008      
     243      54      -559.154      -559.431      0.00513336      25.4263      25.2437      0.143806      
     244      54      -583.379      -583.378      2.01804e-05      8.23533      8.21269      0.0279052      
     245      54      -558.59      -558.675      0.00156993      24.5637      24.7164      0.13582      
     246      54      -582.204      -582.191      0.000254112      10.5724      10.6501      0.0305628      
     247      54      -558.876      -559.07      0.00358613      24.5485      24.4979      0.136659      
     248      54      -582.294      -582.289      8.8452e-05      9.84246      9.8244      0.0277185      
     249      54      -558.011      -558.076      0.0012092      24.7687      24.9887      0.134019      
     250      54      -582.606      -582.586      0.000357179      9.76458      9.79477      0.0295921      
     251      54      -563.281      -563.234      0.000875794      22.7461      22.6114      0.131685      
     252      54      -582.307      -582.324      0.000332961      10.0114      9.95434      0.0295481      
     253      54      -560.038      -559.98      0.00107426      27.2688      27.1717      0.135362      
     254      54      -581.943      -581.943      1.10106e-05      10.7485      10.8695      0.0297263      
     255      54      -561.978      -561.936      0.000777556      23.4364      23.4163      0.119312      
     256      54      -582.313      -582.294      0.00036329      10.0002      10.0438      0.0246315      
     257      54      -561.577      -561.891      0.00581338      22.742      22.3521      0.127576      
     258      54      -582.891      -582.907      0.000304801      8.89979      8.90642      0.0266717      
     259      54      -582.695      -582.704      0.000172469      9.54266      9.50717      0.0268704      
     260      54      -559.199      -559.028      0.0031666      23.262      23.3468      0.136047      
     261      54      -582.371      -582.381      0.000188813      10.2668      10.3147      0.0258611      
     262      54      -560.081      -560.04      0.000755684      24.2136      24.4222      0.132881      
     263      54      -582.317      -582.309      0.000137486      10.546      10.5213      0.0287479      
     264      54      -559.509      -559.78      0.00501837      23.9688      23.5679      0.134457      
     265      54      -582.325      -582.332      0.000147085      9.97344      10.0908      0.0317364      
     266      54      -561.239      -561.395      0.00289042      23.1738      23.1963      0.140081      
     267      54      -582.259      -582.264      8.30839e-05      10.7664      10.7852      0.0261991      
     268      54      -559.082      -559.496      0.00765591      24.6129      24.4112      0.144329      
     269      54      -582.335      -582.318      0.00031367      9.93592      10.055      0.0305654      
     270      54      -563.257      -563.372      0.00212719      23.3695      23.464      0.119244      
     271      54      -582.64      -582.646      0.000108454      9.3859      9.38008      0.0293571      
     272      54      -561.968      -561.814      0.00285746      24.6238      24.8617      0.108681      
     273      54      -581.92      -581.906      0.000256494      10.4758      10.5536      0.0348425      
     274      54      -562.784      -562.573      0.00391828      26.4795      26.8311      0.12584      
     275      54      -581.618      -581.619      1.50662e-05      11.537      11.6095      0.0281068      
     276      54      -563.007      -563.036      0.000542749      23.527      23.7405      0.113354      
     277      54      -582.574      -582.602      0.000510893      9.68926      9.6812      0.0249885      
     278      54      -555.198      -554.989      0.00386179      25.7178      25.9328      0.140892      
     279      54      -582.767      -582.765      4.09874e-05      9.40649      9.48208      0.0268014      
     280      54      -558.198      -558.318      0.00220895      26.6636      26.4406      0.136006      
     281      54      -582.525      -582.524      2.96016e-05      9.86927      9.88823      0.0264556      
     282      54      -557.019      -557.13      0.00206021      25.6974      25.9879      0.153049      
     283      54      -582.322      -582.333      0.000210579      10.2329      10.1566      0.0300837      
     284      54      -562.27      -562.307      0.00068337      23.1251      23.0389      0.120364      
     285      54      -582.119      -582.152      0.000613491      10.3777      10.3429      0.0315398      
     286      54      -556.235      -556.336      0.00187264      25.6077      25.6589      0.13949      
     287      54      -581.731      -581.745      0.000254298      10.9304      11.0043      0.0288349      
     288      54      -562.517      -562.49      0.000489002      24.1116      23.9214      0.126795      
     289      54      -582.358      -582.358      4.14068e-08      10.1192      10.2244      0.0317244      
     290      54      -564.387      -564.543      0.00288277      23.5164      23.2526      0.0979055      
     291      54      -582.577      -582.582      9.62474e-05      9.62229      9.58816      0.0285892      
     292      54      -556.648      -556.848      0.00371585      24.2792      24.1404      0.164125      
     293      54      -582.713      -582.711      4.25567e-05      9.73407      9.75393      0.0279042      
     294      54      -563.639      -563.678      0.000730597      21.8465      22.0457      0.10442      
     295      54      -581.919      -581.923      8.61116e-05      10.7725      10.7132      0.0340598      
     296      54      -560.305      -560.353      0.000888466      26.1132      26.0532      0.119483      
     297      54      -582.94      -582.927      0.000251813      8.70767      8.64662      0.0308144      
     298      54      -582.756      -582.742      0.000257862      9.23785      9.29729      0.0313775      
     299      54      -561.122      -561.017      0.00193391      25.5086      25.8911      0.120328      
     300      54      -582.987      -582.994      0.000132037      9.13106      9.1078      0.0242928      
     301      54      -559.294      -559.06      0.0043325      24.741      25.4932      0.134782      
     302      54      -583.081      -583.086      8.59778e-05      9.04887      8.99144      0.0339851      
     303      54      -562.285      -562.365      0.00149355      24.3923      24.2884      0.120603      
     304      54      -582.291      -582.316      0.000461317      9.91597      9.86892      0.0314931      
     305      54      -560.391      -560.207      0.0034004      22.8253      23.1757      0.13245      
     306      54      -583.436      -583.448      0.000214034      8.2275      8.1685      0.0284616      
     307      54      -560.479      -560.032      0.00829051      25.181      25.6467      0.139667      
     308      54      -582.478      -582.471      0.000135352      9.98056      10.0607      0.0293904      
     309      54      -559.609      -559.352      0.0047583      25.0659      25.4141      0.137222      
     310      54      -582.255      -582.243      0.000212463      9.82666      9.83072      0.030018      
     311      54      -561.909      -561.787      0.00226443      23.7671      24.1879      0.125102      
     312      54      -582.876      -582.881      8.0798e-05      9.48939      9.46095      0.0252055      
     313      54      -562.262      -562.258      6.84707e-05      23.456      23.5131      0.113463      
     314      54      -583.184      -583.191      0.000136965      8.5869      8.58032      0.0231935      
     315      54      -561.511      -561.579      0.00124856      23.4442      23.3548      0.128496      
     316      54      -582.477      -582.481      7.50967e-05      10.3408      10.3616      0.0260272      
     317      54      -557.446      -557.377      0.00127298      26.4901      26.483      0.125041      
     318      54      -582.766      -582.751      0.000266734      9.65054      9.63609      0.0326583      
     319      54      -559.644      -559.396      0.00460366      24.4204      24.8686      0.123748      
     320      54      -582.623      -582.614      0.000166249      9.69415      9.73511      0.0255829      
     321      54      -556.384      -556.177      0.0038452      27.0136      27.6219      0.147996      
     322      54      -581.856      -581.892      0.00068121      10.6522      10.5934      0.0291268      
     323      54      -564.346      -564.453      0.00199314      22.2245      22.3777      0.115178      
     324      54      -582.898      -582.903      9.81391e-05      9.0387      8.98016      0.0338215      
     325      54      -562.724      -562.947      0.00413444      25.1759      25.1809      0.11787      
     326      54      -582.575      -582.601      0.000477908      9.93853      9.94679      0.0254479      
     327      54      -560.224      -560.207      0.000314523      24.0434      23.8336      0.141728      
     328      54      -582.475      -582.472      6.37199e-05      10.0071      10.0579      0.0255778      
     329      54      -564.322      -564.257      0.00121936      22.4491      22.5043      0.105364      
     330      54      -582.272      -582.292      0.000381305      10.1992      10.1472      0.0271511      
     331      54      -558.535      -558.576      0.000764493      23.406      23.6222      0.12835      
     332      54      -582.2      -582.211      0.000199481      10.5122      10.5729      0.0262512      
     333      54      -563.563      -563.386      0.00328087      22.9386      23.0493      0.11748      
     334      54      -582.007      -582.009      3.16872e-05      10.6512      10.7085      0.0273119      
     335      54      -583.082      -583.06      0.000407558      8.71836      8.71243      0.0281313      
     336      54      -563.013      -563.021      0.000145892      24.5287      24.642      0.119323      
     337      54      -582.411      -582.394      0.000322444      9.60807      9.59299      0.0328489      
     338      54      -562.284      -562.025      0.00480058      21.5792      21.9263      0.134141      
     339      54      -583.074      -583.089      0.000274155      8.77996      8.71138      0.0249281      
     340      54      -555.847      -555.869      0.000423877      26.3432      26.5066      0.146779      
     341      54      -582.167      -582.193      0.000480982      10.1287      10.103      0.0234554      
     342      54      -559.62      -559.835      0.00398663      24.1218      24.1603      0.118068      
     343      54      -583.051      -583.04      0.000190332      8.85511      8.89253      0.026586      
     344      54      -559.677      -559.671      0.000107531      25.5874      25.5428      0.13807      
     345      54      -582.661      -582.674      0.000244992      9.82299      9.85299      0.0223892      
     346      54      -557.516      -557.571      0.00101911      23.9566      24.2199      0.131087      
     347      54      -583.034      -583.042      0.000157291      9.03687      8.98633      0.0227972      
     348      54      -561.788      -561.814      0.000490124      23.1068      22.8593      0.142689      
     349      54      -583.239      -583.229      0.000175638      8.37175      8.39072      0.0283589      
     350      54      -563.076      -563.25      0.00321533      24.0251      23.7073      0.117198      
     351      54      -582.003      -582.024      0.000392958      10.8402      10.834      0.0268353      
     352      54      -560.031      -560.34      0.00571384      24.8315      24.7697      0.143709      
     353      54      -582.905      -582.927      0.000411808      9.21462      9.16489      0.024248      
     354      54      -562.383      -562.37      0.00023948      24.981      24.9865      0.121406      
     355      54      -582.415      -582.454      0.000712646      9.93962      9.82404      0.0337496      
     356      54      -559.234      -559.422      0.00347889      24.4804      24.4618      0.132101      
     357      54      -581.976      -581.974      4.58072e-05      10.8242      10.8488      0.0285851      
     358      54      -561.184      -561.321      0.00252862      23.867      23.8144      0.126141      
     359      54      -582.291      -582.298      0.000124144      10.0921      10.0896      0.0291052      
     360      54      -561.352      -561.416      0.0011846      23.4467      23.1964      0.123223      
     361      54      -582.194      -582.191      5.48056e-05      10.0997      10.166      0.0285318      
     362      54      -582.219      -582.241      0.000400122      9.99448      9.96389      0.0251692      
     363      54      -560.185      -560.05      0.00249351      26.5393      26.7278      0.131804      
     364      54      -582.322      -582.345      0.000421204      10.4031      10.3579      0.0259743      
     365      54      -558.184      -558.129      0.00101508      26.3576      26.5689      0.141398      
     366      54      -582.908      -582.893      0.00028402      9.09349      9.06566      0.0321151      
     367      54      -559.984      -560.039      0.00102057      23.4584      23.5284      0.140277      
     368      54      -582.706      -582.68      0.000494377      9.60018      9.65885      0.0272128      
     369      54      -562.103      -562.26      0.00290056      21.8149      21.8184      0.11751      
