# n24.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     63      24      -49992.8      -49992.8      0.000104622      9.73741      9.79487      0.0157789      
     64      24      -49993.3      -49993.3      0.000261384      7.82402      7.82945      0.010986      
     65      24      -49993.4      -49993.4      0.000411863      7.78116      7.80384      0.0118428      
     66      24      -49992.9      -49992.9      0.000220495      9.45452      9.44795      0.0147655      
     67      24      -49992.8      -49992.8      0.000939748      10.0335      10.0764      0.0160544      
     68      24      -49993.2      -49993.2      0.000200051      8.68209      8.67499      0.0116798      
     69      24      -49992.7      -49992.8      0.00131685      9.23417      9.25055      0.0136345      
     70      24      -49946.5      -49946.6      0.00155571      5.30367e-06      0.000255574      1.66164e-05      
     71      24      -49993.5      -49993.5      0.00077202      7.69934      7.71829      0.0118608      
     72      24      -49993.4      -49993.4      0.00145367      7.34088      7.35      0.012177      
     73      24      -49993.4      -49993.3      0.0017748      8.35223      8.34292      0.00992632      
     74      24      -49969.8      -49969.8      0.00067679      7.02434      6.8206      0.0255784      
     75      24      -49881.1      -49881.2      0.00583688      19.0002      18.8156      0.0196657      
     76      24      -49993.1      -49993.1      0.000660749      9.43063      9.40375      0.0125238      
     77      24      -49993.4      -49993.4      0.000265276      7.51551      7.51718      0.0116788      
     78      24      -49993.2      -49993.1      0.00172865      8.81224      8.82212      0.0109614      
     79      24      -49992.9      -49992.9      0.000220605      9.57864      9.56979      0.013891      
     80      24      -49993.3      -49993.3      0.000679132      8.40653      8.40982      0.0104549      
     81      24      -49992.7      -49992.7      0.00115586      9.61662      9.65871      0.0153957      
     82      24      -49993      -49993      0.00134422      8.82373      8.8191      0.0138655      
     83      24      -49993.2      -49993.3      0.00106851      7.87787      7.92387      0.0130448      
     84      24      -49993.3      -49993.3      0.000358983      8.27003      8.26366      0.00970842      
     85      24      -49950.2      -49950.1      0.00244659      11.8111      11.8812      0.0115929      
     86      24      -49993.4      -49993.4      0.00141567      8.42391      8.43832      0.0111784      
     87      24      -49992.9      -49992.9      0.000666127      9.02354      9.0283      0.0125365      
     88      24      -49993.1      -49993.1      9.35914e-05      8.62787      8.62541      0.0119242      
     89      24      -49993.5      -49993.5      0.00126428      7.92962      7.92646      0.0087012      
     90      24      -49993.1      -49993.1      0.000538449      8.35112      8.41136      0.0136353      
     91      24      -49992.7      -49992.7      0.0007462      10.1356      10.1082      0.0161288      
     92      24      -49993.1      -49993.1      0.000124009      8.77397      8.77887      0.0125188      
     93      24      -49993.2      -49993.2      0.0011026      8.47905      8.50455      0.0115852      
     94      24      -49992.8      -49992.8      0.000998141      9.93718      9.91683      0.0145563      
     95      24      -49993.4      -49993.4      0.00119302      8.23594      8.25203      0.0088403      
     96      24      -49993      -49993      0.000157859      8.85096      8.88298      0.0140071      
     97      24      -49993.1      -49993      0.00315661      8.92593      8.95164      0.0156062      
     98      24      -49992.8      -49992.9      0.00162213      8.65216      8.61056      0.0161164      
     99      24      -49993.3      -49993.3      0.00200039      8.28122      8.29141      0.0100719      
     100      24      -49992.9      -49992.9      0.000650902      9.31454      9.40494      0.0150755      
     101      24      -49992.6      -49992.5      0.00194684      10.7129      10.7234      0.0159885      
     102      24      -49993.2      -49993.1      0.00189118      8.47431      8.46859      0.0106508      
     103      24      -49993      -49993      0.000269304      9.76026      9.77761      0.010682      
     104      24      -49992.9      -49992.9      0.00112641      9.03432      9.07725      0.0142546      
     105      24      -49992.9      -49992.9      0.00122194      9.5424      9.5755      0.0138413      
     106      24      -49993.4      -49993.4      0.000255697      7.63135      7.68332      0.0125221      
     107      24      -49993.2      -49993.2      0.00066822      8.39358      8.38947      0.0145497      
     108      24      -49993.1      -49993.1      0.00052191      8.66712      8.68027      0.0124123      
     109      24      -49993      -49993      0.000239379      9.48265      9.47316      0.011986      
     110      24      -49992.9      -49992.9      7.92093e-05      9.43948      9.41726      0.0140971      
     111      24      -49992.4      -49992.4      0.000985522      10.4298      10.4328      0.0197451      
     112      24      -49992.7      -49992.7      0.00198134      9.70212      9.70329      0.0167482      
     113      24      -49993.4      -49993.4      0.000749168      8.06944      8.12573      0.012387      
     114      24      -49993.1      -49993.1      1.67626e-05      8.32124      8.31913      0.0128059      
     115      24      -49993.4      -49993.4      0.000523864      7.63976      7.65045      0.0119067      
     116      24      -49993.4      -49993.4      0.000184863      8.40115      8.41208      0.0128939      
     117      24      -49993.6      -49993.6      0.000850051      7.62016      7.60215      0.01002      
     118      24      -49993      -49993      0.000139508      9.37072      9.35361      0.012722      
     119      24      -49992.6      -49992.6      0.000437559      10.9465      11.0301      0.0155981      
     120      24      -49993.1      -49993.1      0.000211127      8.64075      8.61106      0.0148893      
     121      24      -49993.1      -49993.1      0.000280162      8.78438      8.74667      0.0127222      
     122      24      -49993      -49993.1      0.00163555      8.65635      8.71185      0.0135457      
     123      24      -49993      -49993.1      0.00058097      8.8535      8.84911      0.0119017      
     124      24      -49991.9      -49991.9      0.000603243      2.74463e-07      0.00126632      9.56559e-05      
     125      24      -49709.7      -49709.8      7.29035e-05      176.558      176.555      0.000571965      
     126      24      -49992.7      -49992.8      0.000663142      9.90022      9.87103      0.0166152      
     127      24      -49993.1      -49993.2      0.0014884      8.25731      8.28986      0.0146674      
     128      24      -49967.6      -49967.5      0.00542517      2.64727e-06      0.000203151      1.39692e-05      
     129      24      -49993.2      -49993.1      0.000622237      8.79195      8.77583      0.0123131      
     130      24      -49992.8      -49992.8      0.000260377      9.39077      9.39229      0.0167742      
     131      24      -49992.7      -49992.6      0.000509961      9.79499      9.87241      0.0174815      
     132      24      -49993.5      -49993.4      0.00112156      8.05887      8.10174      0.0117511      
     133      24      -49993      -49993      0.000538079      9.19956      9.22436      0.0157879      
     134      24      -49992.9      -49992.9      0.00013182      9.04329      9.04194      0.011142      
     135      24      -49993.3      -49993.3      0.0012144      7.83714      7.81584      0.0100797      
     136      24      -49981.2      -49981.2      0.000361184      3.4338e-07      0.000488073      2.61536e-05      
     137      24      -49993.5      -49993.5      0.000744234      7.72435      7.70481      0.00982255      
     138      24      -49993.4      -49993.4      0.000970811      7.67129      7.6826      0.0107937      
     139      24      -49988.2      -49988.2      0.00157891      6.44241e-07      0.00226016      0.000176197      
     140      24      -49993.4      -49993.3      0.00140806      8.41134      8.36313      0.012911      
     141      24      -49993.4      -49993.4      0.000333638      7.87988      7.8719      0.0126328      
     142      24      -49992.7      -49992.7      0.00280373      10.3632      10.4278      0.0171202      
     143      24      -49993.1      -49993      0.000388144      8.29493      8.29972      0.0129874      
     144      24      -49993.4      -49993.4      0.000415848      7.76422      7.76575      0.0113309      
     145      24      -49992.9      -49992.9      0.000104095      9.20007      9.16849      0.0144486      
     146      24      -49993.2      -49993.2      0.000675852      8.33978      8.35421      0.0108132      
     147      24      -49993.3      -49993.4      0.00132189      7.77435      7.75294      0.012698      
     148      24      -49993.3      -49993.3      0.000619849      8.4289      8.45576      0.0108561      
     149      24      -49993.1      -49993.1      0.000167281      8.50723      8.52452      0.0120196      
     150      24      -49993.1      -49993.2      0.00214423      8.24748      8.24771      0.0119629      
     151      24      -49993.2      -49993.2      0.00143297      8.25104      8.31522      0.0178393      
     152      24      -49993.2      -49993.1      0.00171622      8.88849      8.86701      0.0126125      
     153      24      -49992.9      -49992.8      0.000787315      8.98339      9.02987      0.0151368      
     154      24      -49993      -49993      8.10355e-05      8.89001      8.92677      0.0120747      
     155      24      -49992.7      -49992.7      0.000861738      10.3799      10.4171      0.0133028      
     156      24      -49993.2      -49993.3      0.000746946      7.83394      7.86053      0.0094717      
     157      24      -49993      -49993.1      0.00213928      8.7528      8.69532      0.0169203      
     158      24      -49993.1      -49993.1      0.00159929      8.42898      8.39818      0.0132402      
     159      24      -49993      -49992.9      0.0018454      9.17808      9.21248      0.0130716      
     160      24      -49993.1      -49993.1      0.000176048      8.9906      9.00685      0.0121811      
     161      24      -49993      -49993      0.000991788      9.08949      9.12483      0.0108627      
     162      24      -49993      -49993      0.00149453      9.32633      9.3715      0.0129107      
     163      24      -49993.5      -49993.5      0.000372304      7.23077      7.2151      0.0139543      
     164      24      -49993.2      -49993.1      0.00185482      8.85916      8.89396      0.0144577      
     165      24      -49993.6      -49993.6      0.000424107      7.19966      7.19097      0.0111929      
     166      24      -49993.1      -49993.1      0.000371596      8.87084      8.85995      0.0140471      
     167      24      -49993      -49993.1      0.0010474      8.83331      8.80199      0.0121869      
     168      24      -49992.9      -49992.9      0.000787792      9.72964      9.76624      0.0116911      
     169      24      -49993.3      -49993.3      0.00128895      7.87405      7.88707      0.0120106      
     170      24      -49993.4      -49993.4      0.000213164      7.76371      7.73328      0.0102516      
     171      24      -49993.5      -49993.6      0.001397      7.17885      7.1774      0.00980448      
     172      24      -49993.2      -49993.2      0.000886441      7.89752      7.89726      0.012203      
     173      24      -49993.1      -49993.1      0.00159206      8.26323      8.3063      0.0149766      
     174      24      -49993.3      -49993.3      0.00168003      7.92129      7.92494      0.0113546      
     175      24      -49993      -49992.9      0.00187412      9.24705      9.28169      0.0141279      
     176      24      -49993.1      -49993.1      0.000589283      9.08559      9.08954      0.0117359      
     177      24      -49993.4      -49993.4      0.000190064      7.97291      7.98901      0.00978536      
     178      24      -49993.1      -49993.1      0.000235913      8.73667      8.73239      0.0104914      
     179      24      -49976.2      -49976.4      0.00797474      2.22594e-07      0.00043338      2.62107e-05      
     180      24      -49993.1      -49993.1      0.000795262      8.36788      8.40306      0.013431      
     181      24      -49992.9      -49993      0.00144719      8.74655      8.71303      0.0152512      
     182      24      -49993.4      -49993.4      0.00016104      7.73365      7.76164      0.0113095      
     183      24      -49992.7      -49992.8      0.000720362      9.87927      9.92161      0.0145217      
     184      24      -49992.9      -49992.8      0.000578919      9.52354      9.51199      0.012326      
     185      24      -49993.3      -49993.3      0.00120801      8.57695      8.53702      0.0122133      
     186      24      -49993.5      -49993.5      0.00108112      7.6456      7.66602      0.0106358      
     187      24      -49992.9      -49992.9      0.00100038      9.54659      9.52647      0.0134476      
     188      24      -49993.4      -49993.4      3.44864e-05      7.37577      7.36217      0.0125051      
     189      24      -49993      -49993      0.000315692      9.11131      9.11585      0.0126913      
     190      24      -49993.2      -49993.2      0.000419098      8.77173      8.80161      0.01202      
     191      24      -49993.1      -49993.1      1.51144e-05      8.4207      8.43795      0.0126986      
     192      24      -49993      -49992.9      0.00110664      9.35295      9.3356      0.0129565      
     193      24      -49992.6      -49992.6      0.00116645      9.93981      9.98809      0.0147852      
     194      24      -49993.1      -49993.1      0.000161086      8.82061      8.83218      0.0121135      
     195      24      -49993.4      -49993.4      0.000688924      7.93439      7.90556      0.0121576      
     196      24      -49993      -49993      7.27462e-05      9.22343      9.20235      0.0106217      
     197      24      -49993.4      -49993.4      0.00037724      8.19329      8.2039      0.0078268      
     198      24      -49993.5      -49993.5      0.000120989      7.82663      7.8219      0.00936294      
     199      24      -49993.3      -49993.3      0.0013472      7.83751      7.90363      0.0144257      
     200      24      -49993.2      -49993.2      0.000277857      8.20412      8.18709      0.0144219      
     201      24      -49993      -49993      0.00077268      8.9114      8.92454      0.0136395      
     202      24      -49993.2      -49993.2      0.000962264      8.55554      8.54386      0.0120436      
     203      24      -49993.3      -49993.3      5.10963e-05      8.21789      8.25547      0.012635      
     204      24      -49993.6      -49993.6      0.000252042      6.99816      7.0137      0.01056      
     205      24      -49993      -49993      0.000568125      8.98655      9.04905      0.0121601      
     206      24      -49992.7      -49992.7      0.000631648      9.5822      9.61423      0.0134389      
     207      24      -49993.4      -49993.4      0.000482803      7.84044      7.81694      0.0103185      
     208      24      -49993.1      -49993.1      0.000788139      8.64522      8.63479      0.0141371      
     209      24      -49992.9      -49992.9      0.00187781      9.55765      9.56772      0.0146479      
     210      24      -49993.1      -49993.1      0.00109327      8.76347      8.78196      0.0122628      
     211      24      -49912.4      -49912.4      0.000275089      38.325      38.3354      0.00282042      
     212      24      -49993.2      -49993.2      0.00060035      7.58056      7.57424      0.0130094      
     213      24      -49953.6      -49953.7      0.00446432      6.46432      6.51693      0.0120471      
     214      24      -49992.7      -49992.7      0.00164629      9.42425      9.46227      0.0165555      
     215      24      -49993.7      -49993.7      0.00154208      7.11625      7.11066      0.0107639      
     216      24      -49993.4      -49993.3      0.00119686      8.57195      8.59947      0.0110122      
     217      24      -49993.1      -49993.1      0.000318381      9.14858      9.16237      0.015656      
     218      24      -49993.3      -49993.3      0.000315986      8.47454      8.49089      0.011875      
     219      24      -49993      -49993      0.00083924      9.23108      9.2541      0.0105238      
     220      24      -49993.3      -49993.3      0.000291      8.2574      8.18853      0.0126567      
     221      24      -49993.6      -49993.6      0.00274946      7.7867      7.79753      0.0118751      
     222      24      -49992.8      -49992.8      0.000150946      9.63305      9.62005      0.0144744      
     223      24      -49992.7      -49992.7      0.000408701      9.12914      9.16496      0.0176885      
     224      24      -49993.2      -49993.2      0.000495267      8.49078      8.49968      0.0123043      
     225      24      -49993.4      -49993.4      0.000152608      7.90709      7.93353      0.00996618      
     226      24      -49992.4      -49992.4      0.000861504      10.359      10.3728      0.0171566      
     227      24      -49992.5      -49992.5      0.000501827      9.85814      9.84476      0.0142432      
     228      24      -49992.7      -49992.7      0.000714901      9.57138      9.57801      0.0153726      
     229      24      -49993      -49992.9      0.00315924      9.22618      9.24037      0.0146805      
     230      24      -49993.2      -49993.1      0.000310349      8.92914      8.95316      0.0123776      
     231      24      -49992.5      -49992.4      0.000129472      10.2837      10.2508      0.0154563      
     232      24      -49992.7      -49992.7      0.000611078      10.3564      10.2966      0.0152045      
     233      24      -49993      -49993      0.000623817      9.18518      9.15801      0.0138103      
     234      24      -49993      -49992.9      0.00201355      9.03914      9.11973      0.0163463      
     235      24      -49993.2      -49993.2      0.000259006      8.40834      8.40384      0.0120476      
     236      24      -49993.2      -49993.2      0.000186563      8.04746      8.12666      0.0132496      
     237      24      -49993.5      -49993.5      5.13737e-05      7.48967      7.52671      0.0122948      
     238      24      -49992.6      -49992.6      0.000403568      10.2617      10.3031      0.0163151      
     239      24      -49992.8      -49992.8      0.000900601      9.66838      9.67564      0.0145742      
     240      24      -49993.3      -49993.3      0.00126345      7.92107      7.93192      0.00838075      
     241      24      -49993.2      -49993.2      0.000450948      8.29675      8.35983      0.0131116      
     242      24      -49993      -49993      0.00102161      8.9545      8.9409      0.0127533      
     243      24      -49993.1      -49993.1      0.000599856      8.5287      8.53826      0.0119971      
     244      24      -49993.5      -49993.5      0.000126527      7.65817      7.63346      0.0111957      
     245      24      -49993.3      -49993.3      0.00121685      7.83754      7.85772      0.0119705      
     246      24      -49992.9      -49992.9      0.00119579      9.49382      9.49667      0.0129253      
     247      24      -49992.6      -49992.6      0.000495465      10.2616      10.2456      0.0147632      
     248      24      -49993.3      -49993.3      0.0014561      8.13819      8.12268      0.0102917      
     249      24      -49993.4      -49993.3      0.00126367      8.00667      7.99036      0.010102      
     250      24      -49993.1      -49993.1      0.00073447      8.58609      8.5937      0.0137933      
     251      24      -49993      -49993      0.000122354      8.807      8.80268      0.0111989      
     252      24      -49993.3      -49993.2      0.000834961      8.36049      8.3856      0.0133173      
     253      24      -49992.9      -49992.9      0.000918403      9.7796      9.77917      0.0106549      
     254      24      -49993.1      -49993.1      0.000248919      8.52739      8.52808      0.0145371      
     255      24      -49993.1      -49993.1      3.38295e-05      8.92842      8.88445      0.0135564      
     256      24      -49993      -49993      0.000932501      9.04821      9.00255      0.0130222      
     257      24      -49993.1      -49993.1      0.000198032      8.62892      8.63729      0.012478      
     258      24      -49993.3      -49993.3      0.000564532      8.31265      8.33631      0.0118669      
     259      24      -49992.6      -49992.6      0.00202768      10.4469      10.4301      0.0146636      
     260      24      -49992.2      -49992.2      0.000674739      11.1717      11.2059      0.0151679      
     261      24      -49993.1      -49993.1      0.000337222      8.80497      8.80343      0.011741      
     262      24      -49992.4      -49992.4      0.000105052      10.3515      10.4271      0.0159919      
     263      24      -49993.7      -49993.7      0.00032278      6.88672      6.85093      0.0109396      
     264      24      -49993.5      -49993.5      0.000490786      7.48161      7.50678      0.010263      
     265      24      -49993.1      -49993.1      0.00236191      9.19434      9.23377      0.0124048      
     266      24      -49993      -49992.9      0.00127082      9.31811      9.33282      0.0122585      
     267      24      -49993.3      -49993.3      0.000354529      8.33354      8.36312      0.0115857      
     268      24      -49993.3      -49993.3      0.00149615      7.95995      7.98297      0.0107648      
     269      24      -49993.2      -49993.2      0.000715031      8.19051      8.15552      0.0115611      
     270      24      -49993.6      -49993.6      0.00123113      7.81139      7.78682      0.0106599      
     271      24      -49993.1      -49993.1      0.000561474      8.84181      8.86535      0.01028      
     272      24      -49992.7      -49992.7      0.00129325      9.80708      9.8079      0.0150454      
     273      24      -49993      -49993      0.000260198      8.4305      8.4427      0.0134221      
     274      24      -49992.5      -49992.4      0.00283127      10.3451      10.3281      0.0159804      
     275      24      -49993.2      -49993.2      0.00054667      8.0226      8.04941      0.0110282      
     276      24      -49993.2      -49993.2      0.00012629      8.67237      8.66285      0.0119265      
     277      24      -49993.1      -49993      0.000952122      9.06637      9.0715      0.0133861      
     278      24      -49993.3      -49993.3      8.93389e-05      8.51185      8.52417      0.0107451      
     279      24      -49993.1      -49993.2      5.80858e-05      8.37237      8.36043      0.0124888      
     280      24      -49993.3      -49993.3      0.000147061      8.08391      8.06436      0.0131538      
     281      24      -49993.1      -49993.1      0.00149534      9.16388      9.18683      0.0115197      
     282      24      -49992.8      -49992.7      0.000517765      9.9706      9.95131      0.0120814      
     283      24      -49993.1      -49993      0.00113115      9.15497      9.09305      0.0145568      
     284      24      -49992.8      -49992.8      0.00134138      9.71464      9.74627      0.0133034      
     285      24      -49993.3      -49993.3      0.000491583      7.80961      7.80007      0.00987489      
     286      24      -49993.2      -49993.2      8.35201e-05      8.68509      8.70015      0.0111743      
     287      24      -49993.3      -49993.3      0.000770062      7.88714      7.90606      0.0122389      
     288      24      -49992.9      -49992.9      0.000525838      9.32724      9.3635      0.0121487      
     289      24      -49993.4      -49993.4      0.000294022      8.2876      8.29702      0.0117732      
     290      24      -49993.3      -49993.3      0.000548987      8.05395      8.05815      0.010289      
     291      24      -49993.3      -49993.2      0.00151601      8.70838      8.73112      0.0111812      
     292      24      -49992.7      -49992.7      0.000436479      9.46985      9.51193      0.016714      
     293      24      -49993.4      -49993.4      0.00120903      7.40796      7.39521      0.0114523      
     294      24      -49993.1      -49993.1      0.00112804      8.86764      8.83925      0.0147147      
     295      24      -49993.1      -49993.1      0.00032043      8.53682      8.54924      0.0143369      
     296      24      -49993.4      -49993.4      0.000508954      7.60771      7.58646      0.00916869      
     297      24      -49993.1      -49993.1      0.000166959      9.09868      9.06712      0.0120621      
     298      24      -49993.6      -49993.6      0.000188407      7.28794      7.26236      0.00977072      
     299      24      -49992.5      -49992.5      0.000785575      9.76523      9.76908      0.0143257      
     300      24      -49993.5      -49993.5      0.000220629      7.29339      7.28205      0.0123993      
     301      24      -49993.1      -49993      0.00352871      9.53932      9.52949      0.0148826      
     302      24      -49993.6      -49993.6      0.00168289      7.88018      7.8492      0.0108643      
     303      24      -49993      -49993      0.000334148      9.11497      9.08343      0.0120628      
     304      24      -49993      -49993      0.00109936      8.96023      9.00843      0.0125667      
     305      24      -49993.5      -49993.5      6.6801e-05      7.6744      7.63689      0.0112841      
     306      24      -49993      -49993      0.00131552      8.95612      8.96667      0.0151803      
     307      24      -49993      -49993      0.000511074      9.52229      9.49622      0.0135284      
     308      24      -49992.7      -49992.6      0.00127659      10.1944      10.1876      0.0137142      
     309      24      -49993.3      -49993.4      0.000760438      7.74289      7.69544      0.0118816      
     310      24      -49992.8      -49992.8      0.000900952      10.3237      10.3279      0.0139813      
     311      24      -49993.2      -49993.2      0.00112887      8.98429      8.95217      0.0139799      
     312      24      -49993.3      -49993.2      0.00199214      8.39615      8.40016      0.012591      
     313      24      -49991.9      -49991.8      0.00458956      5.51733e-07      0.000983945      6.61046e-05      
     314      24      -49993.2      -49993.2      0.000325825      8.11749      8.13025      0.012052      
     315      24      -49992.8      -49992.8      0.00157501      10.0848      10.0994      0.00964472      
     316      24      -49992.9      -49993      0.00214906      9.09657      9.12479      0.0121233      
     317      24      -49992.8      -49992.7      0.002709      9.86403      9.85698      0.0150393      
     318      24      -49992.9      -49992.9      0.00029874      9.34821      9.33559      0.0114888      
     319      24      -49993.2      -49993.2      0.000196168      8.41159      8.35924      0.0133005      
     320      24      -49992.6      -49992.6      0.000870432      9.83309      9.79157      0.0197986      
     321      24      -49993.2      -49993.2      0.00133807      8.92827      8.91482      0.011668      
     322      24      -49992.9      -49992.9      0.000298029      9.60551      9.60596      0.0111414      
     323      24      -49993.7      -49993.6      0.000119772      6.90092      6.89823      0.0121256      
     324      24      -49993.2      -49993.2      0.000530243      8.45557      8.50344      0.0125055      
     325      24      -49993.1      -49993.1      0.00113147      8.88018      8.95449      0.0141037      
     326      24      -49993.3      -49993.3      1.60351e-05      7.78502      7.80265      0.0110382      
     327      24      -49993.4      -49993.4      3.09089e-05      7.80176      7.80968      0.0111919      
     328      24      -49993.4      -49993.4      0.00131157      8.26602      8.26014      0.00857535      
     329      24      -49993      -49993      0.000693501      8.72561      8.76653      0.013991      
     330      24      -49993.3      -49993.3      0.0002742      8.29622      8.30643      0.0116554      
     331      24      -49993.1      -49993.1      0.000101763      8.66707      8.67654      0.0139898      
     332      24      -49993.5      -49993.5      0.000783289      7.89566      7.92069      0.011689      
     333      24      -49993.1      -49993.1      0.00146215      8.26701      8.29083      0.0135026      
     334      24      -49993.2      -49993.2      0.000623076      8.53877      8.5555      0.0115771      
     335      24      -49993.6      -49993.6      5.94126e-05      7.03635      7.00104      0.0121292      
     336      24      -49993      -49993      5.11854e-05      8.7774      8.76715      0.0117843      
     337      24      -49993.4      -49993.4      2.278e-05      7.72495      7.71795      0.0103225      
     338      24      -49993.3      -49993.2      0.00147268      8.49717      8.4842      0.011316      
     339      24      -49993.2      -49993.2      0.000215504      8.42476      8.37138      0.0141603      
     340      24      -49993      -49993      0.000368681      9.1813      9.10954      0.0147524      
     341      24      -49993.3      -49993.3      0.000773209      8.11108      8.11613      0.0120704      
     342      24      -49993.3      -49993.3      0.000549503      8.39058      8.43172      0.0141516      
     343      24      -49992.6      -49992.7      0.000277169      9.74915      9.76928      0.0196854      
     344      24      -49992.8      -49992.8      0.0004659      9.22223      9.23682      0.0129195      
     345      24      -49993.5      -49993.5      0.000634284      7.26894      7.31888      0.0102526      
     346      24      -49993      -49993.1      0.00182006      8.98705      8.96061      0.0126089      
     347      24      -49992.7      -49992.7      0.00236076      9.3809      9.3683      0.0165151      
     348      24      -49993.1      -49993      0.00165574      9.1589      9.18295      0.0122177      
     349      24      -49992.9      -49992.9      0.000237831      9.3695      9.38408      0.0122018      
