Pair_P-O
N   4995

85  0.178  9.8846536e+08  6.6637904e+10
86  0.18  8.6443356e+08  5.7628699e+10
87  0.182  7.5708604e+08  4.9917561e+10
88  0.184  6.6403086e+08  4.3306164e+10
89  0.186  5.8323970e+08  3.7628176e+10
90  0.188  5.1298955e+08  3.2743826e+10
91  0.19  4.5181416e+08  2.8535447e+10
92  0.192  3.9846362e+08  2.4903797e+10
93  0.194  3.5187067e+08  2.1765021e+10
94  0.196  3.1112251e+08  1.9048145e+10
95  0.198  2.7543715e+08  1.6692992e+10
96  0.2  2.4414363e+08  1.4648453e+10
97  0.202  2.1666539e+08  1.2871050e+10
98  0.204  1.9250616e+08  1.1323734e+10
99  0.206  1.7123824e+08  9.9748885e+09
100  0.208  1.5249240e+08  8.7974871e+09
101  0.21  1.3594949e+08  7.7683942e+09
102  0.212  1.2133324e+08  6.8677740e+09
103  0.214  1.0840415e+08  6.0785955e+09
104  0.216  9.6954366e+07  5.3862146e+09
105  0.218  8.6803206e+07  4.7780219e+09
106  0.22  7.7793435e+07  4.2431448e+09
107  0.222  6.9788037e+07  3.7721956e+09
108  0.224  6.2667469e+07  3.3570578e+09
109  0.226  5.6327303e+07  2.9907048e+09
110  0.228  5.0676205e+07  2.6670457e+09
111  0.23  4.5634197e+07  2.3807941e+09
112  0.232  4.1131166e+07  2.1273560e+09
113  0.234  3.7105574e+07  1.9027342e+09
114  0.236  3.3503349e+07  1.7034467e+09
115  0.238  3.0276930e+07  1.5264567e+09
116  0.24  2.7384433e+07  1.3691126e+09
117  0.242  2.4788934e+07  1.2290965e+09
118  0.244  2.2457853e+07  1.1043798e+09
119  0.246  2.0362405e+07  9.9318533e+08
120  0.248  1.8477140e+07  8.9395442e+08
121  0.25  1.6779528e+07  8.0531856e+08
122  0.252  1.5249607e+07  7.2607491e+08
123  0.254  1.3869675e+07  6.5516523e+08
124  0.256  1.2624014e+07  5.9165749e+08
125  0.258  1.1498660e+07  5.3473001e+08
126  0.26  1.0481193e+07  4.8365770e+08
127  0.262  9.5605547e+06  4.3780006e+08
128  0.264  8.7268950e+06  3.9659077e+08
129  0.266  7.9714281e+06  3.5952866e+08
130  0.268  7.2863127e+06  3.2616976e+08
131  0.27  6.6645437e+06  2.9612046e+08
132  0.272  6.0998582e+06  2.6903144e+08
133  0.274  5.5866520e+06  2.4459243e+08
134  0.276  5.1199063e+06  2.2252763e+08
135  0.278  4.6951229e+06  2.0259162e+08
136  0.28  4.3082669e+06  1.8456585e+08
137  0.282  3.9557163e+06  1.6825557e+08
138  0.284  3.6342172e+06  1.5348704e+08
139  0.286  3.3408441e+06  1.4010516e+08
140  0.288  3.0729648e+06  1.2797137e+08
141  0.29  2.8282094e+06  1.1696179e+08
142  0.292  2.6044424e+06  1.0696555e+08
143  0.294  2.3997381e+06  9.7883372e+07
144  0.296  2.2123590e+06  8.9626295e+07
145  0.298  2.0407362e+06  8.2114523e+07
146  0.3  1.8834520e+06  7.5276442e+07
147  0.302  1.7392243e+06  6.9047731e+07
148  0.304  1.6068935e+06  6.3370576e+07
149  0.306  1.4854091e+06  5.8192979e+07
150  0.308  1.3738198e+06  5.3468137e+07
151  0.31  1.2712629e+06  4.9153895e+07
152  0.312  1.1769559e+06  4.5212259e+07
153  0.314  1.0901884e+06  4.1608962e+07
154  0.316  1.0103152e+06  3.8313077e+07
155  0.318  9.3674984e+05  3.5296676e+07
156  0.32  8.6895905e+05  3.2534519e+07
157  0.322  8.0645754e+05  3.0003783e+07
158  0.324  7.4880345e+05  2.7683819e+07
159  0.326  6.9559425e+05  2.5555930e+07
160  0.328  6.4646301e+05  2.3603178e+07
161  0.33  6.0107505e+05  2.1810208e+07
162  0.332  5.5912496e+05  2.0163095e+07
163  0.334  5.2033388e+05  1.8649199e+07
164  0.336  4.8444703e+05  1.7257042e+07
165  0.338  4.5123153e+05  1.5976195e+07
166  0.34  4.2047439e+05  1.4797176e+07
167  0.342  3.9198071e+05  1.3711361e+07
168  0.344  3.6557206e+05  1.2710900e+07
169  0.346  3.4108498e+05  1.1788644e+07
170  0.348  3.1836970e+05  1.0938079e+07
171  0.35  2.9728884e+05  1.0153268e+07
172  0.352  2.7771641e+05  9.4287926e+06
173  0.354  2.5953675e+05  8.7597111e+06
174  0.356  2.4264366e+05  8.1415096e+06
175  0.358  2.2693955e+05  7.5700648e+06
176  0.36  2.1233475e+05  7.0416079e+06
177  0.362  1.9874677e+05  6.5526923e+06
178  0.364  1.8609972e+05  6.1001647e+06
179  0.366  1.7432378e+05  5.6811386e+06
180  0.368  1.6335460e+05  5.2929703e+06
181  0.37  1.5313294e+05  4.9332376e+06
182  0.372  1.4360418e+05  4.5997201e+06
183  0.374  1.3471795e+05  4.2903813e+06
184  0.376  1.2642779e+05  4.0033525e+06
185  0.378  1.1869081e+05  3.7369184e+06
186  0.38  1.1146743e+05  3.4895036e+06
187  0.382  1.0472108e+05  3.2596606e+06
188  0.384  9.8417967e+04  3.0460588e+06
189  0.386  9.2526840e+04  2.8474745e+06
190  0.388  8.7018810e+04  2.6627820e+06
191  0.39  8.1867144e+04  2.4909450e+06
192  0.392  7.7047098e+04  2.3310093e+06
193  0.394  7.2535760e+04  2.1820959e+06
194  0.396  6.8311908e+04  2.0433947e+06
195  0.398  6.4355872e+04  1.9141588e+06
196  0.4  6.0649422e+04  1.7936994e+06
197  0.402  5.7175649e+04  1.6813806e+06
198  0.404  5.3918865e+04  1.5766157e+06
199  0.406  5.0864512e+04  1.4788629e+06
200  0.408  4.7999073e+04  1.3876214e+06
201  0.41  4.5309995e+04  1.3024286e+06
202  0.412  4.2785613e+04  1.2228567e+06
203  0.414  4.0415085e+04  1.1485100e+06
204  0.416  3.8188334e+04  1.0790225e+06
205  0.418  3.6095982e+04  1.0140553e+06
206  0.42  3.4129309e+04  9.5329464e+05
207  0.422  3.2280194e+04  8.9644986e+05
208  0.424  3.0541078e+04  8.4325165e+05
209  0.426  2.8904923e+04  7.9345038e+05
210  0.428  2.7365167e+04  7.4681454e+05
211  0.43  2.5915698e+04  7.0312938e+05
212  0.432  2.4550816e+04  6.6219564e+05
213  0.434  2.3265205e+04  6.2382833e+05
214  0.436  2.2053906e+04  5.8785568e+05
215  0.438  2.0912292e+04  5.5411812e+05
216  0.44  1.9836043e+04  5.2246739e+05
217  0.442  1.8821123e+04  4.9276565e+05
218  0.444  1.7863766e+04  4.6488477e+05
219  0.446  1.6960450e+04  4.3870552e+05
220  0.448  1.6107884e+04  4.1411700e+05
221  0.45  1.5302991e+04  3.9101596e+05
222  0.452  1.4542893e+04  3.6930630e+05
223  0.454  1.3824898e+04  3.4889848e+05
224  0.456  1.3146487e+04  3.2970912e+05
225  0.458  1.2505301e+04  3.1166047e+05
226  0.46  1.1899133e+04  2.9468009e+05
227  0.462  1.1325913e+04  2.7870041e+05
228  0.464  1.0783706e+04  2.6365840e+05
229  0.466  1.0270694e+04  2.4949525e+05
230  0.468  9.7851757e+03  2.3615606e+05
231  0.47  9.3255547e+03  2.2358960e+05
232  0.472  8.8903341e+03  2.1174800e+05
233  0.474  8.4781093e+03  2.0058656e+05
234  0.476  8.0875623e+03  1.9006348e+05
235  0.478  7.7174559e+03  1.8013972e+05
236  0.48  7.3666283e+03  1.7077877e+05
237  0.482  7.0339884e+03  1.6194648e+05
238  0.484  6.7185113e+03  1.5361090e+05
239  0.486  6.4192336e+03  1.4574213e+05
240  0.488  6.1352502e+03  1.3831220e+05
241  0.49  5.8657098e+03  1.3129491e+05
242  0.492  5.6098119e+03  1.2466571e+05
243  0.494  5.3668036e+03  1.1840163e+05
244  0.496  5.1359764e+03  1.1248112e+05
245  0.498  4.9166635e+03  1.0688400e+05
246  0.5  4.7082374e+03  1.0159134e+05
247  0.502  4.5101071e+03  9.6585398e+04
248  0.504  4.3217158e+03  9.1849521e+04
249  0.506  4.1425394e+03  8.7368091e+04
250  0.508  3.9720836e+03  8.3126447e+04
251  0.51  3.8098829e+03  7.9110830e+04
252  0.512  3.6554982e+03  7.5308317e+04
253  0.514  3.5085157e+03  7.1706774e+04
254  0.516  3.3685448e+03  6.8294800e+04
255  0.518  3.2352172e+03  6.5061683e+04
256  0.52  3.1081855e+03  6.1997355e+04
257  0.522  2.9871216e+03  5.9092350e+04
258  0.524  2.8717159e+03  5.6337769e+04
259  0.526  2.7616759e+03  5.3725239e+04
260  0.528  2.6567255e+03  5.1246885e+04
261  0.53  2.5566038e+03  4.8895296e+04
262  0.532  2.4610644e+03  4.6663498e+04
263  0.534  2.3698744e+03  4.4544923e+04
264  0.536  2.2828134e+03  4.2533388e+04
265  0.538  2.1996733e+03  4.0623069e+04
266  0.54  2.1202573e+03  3.8808479e+04
267  0.542  2.0443791e+03  3.7084450e+04
268  0.544  1.9718624e+03  3.5446108e+04
269  0.546  1.9025406e+03  3.3888860e+04
270  0.548  1.8362558e+03  3.2408375e+04
271  0.55  1.7728586e+03  3.1000569e+04
272  0.552  1.7122076e+03  2.9661588e+04
273  0.554  1.6541688e+03  2.8387797e+04
274  0.556  1.5986153e+03  2.7175766e+04
275  0.558  1.5454267e+03  2.6022256e+04
276  0.56  1.4944893e+03  2.4924210e+04
277  0.562  1.4456948e+03  2.3878740e+04
278  0.564  1.3989411e+03  2.2883121e+04
279  0.566  1.3541309e+03  2.1934775e+04
280  0.568  1.3111721e+03  2.1031270e+04
281  0.57  1.2699774e+03  2.0170304e+04
282  0.572  1.2304640e+03  1.9349703e+04
283  0.574  1.1925531e+03  1.8567412e+04
284  0.576  1.1561701e+03  1.7821487e+04
285  0.578  1.1212441e+03  1.7110088e+04
286  0.58  1.0877079e+03  1.6431475e+04
287  0.582  1.0554974e+03  1.5784005e+04
288  0.584  1.0245521e+03  1.5166117e+04
289  0.586  9.9481424e+02  1.4576339e+04
290  0.588  9.6622897e+02  1.4013273e+04
291  0.59  9.3874422e+02  1.3475599e+04
292  0.592  9.1231048e+02  1.2962064e+04
293  0.594  8.8688066e+02  1.2471482e+04
294  0.596  8.6241000e+02  1.2002731e+04
295  0.598  8.3885590e+02  1.1554744e+04
296  0.6  8.1617785e+02  1.1126512e+04
297  0.602  7.9433732e+02  1.0717080e+04
298  0.604  7.7329761e+02  1.0325540e+04
299  0.606  7.5302381e+02  9.9510306e+03
300  0.608  7.3348267e+02  9.5927373e+03
301  0.61  7.1464256e+02  9.2498855e+03
302  0.612  6.9647333e+02  8.9217407e+03
303  0.614  6.7894626e+02  8.6076059e+03
304  0.616  6.6203401e+02  8.3068195e+03
305  0.618  6.4571050e+02  8.0187534e+03
306  0.62  6.2995091e+02  7.7428113e+03
307  0.622  6.1473155e+02  7.4784268e+03
308  0.624  6.0002986e+02  7.2250618e+03
309  0.626  5.8582430e+02  6.9822055e+03
310  0.628  5.7209436e+02  6.7493721e+03
311  0.63  5.5882044e+02  6.5261002e+03
312  0.632  5.4598387e+02  6.3119513e+03
313  0.634  5.3356683e+02  6.1065083e+03
314  0.636  5.2155230e+02  5.9093748e+03
315  0.638  5.0992404e+02  5.7201738e+03
316  0.64  4.9866656e+02  5.5385467e+03
317  0.642  4.8776504e+02  5.3641523e+03
318  0.644  4.7720534e+02  5.1966662e+03
319  0.646  4.6697397e+02  5.0357795e+03
320  0.648  4.5705802e+02  4.8811983e+03
321  0.65  4.4744516e+02  4.7326428e+03
322  0.652  4.3812361e+02  4.5898466e+03
323  0.654  4.2908210e+02  4.4525561e+03
324  0.656  4.2030988e+02  4.3205297e+03
325  0.658  4.1179663e+02  4.1935373e+03
326  0.66  4.0353252e+02  4.0713597e+03
327  0.662  3.9550812e+02  3.9537881e+03
328  0.664  3.8771443e+02  3.8406234e+03
329  0.666  3.8014282e+02  3.7316760e+03
330  0.668  3.7278503e+02  3.6267650e+03
331  0.67  3.6563318e+02  3.5257179e+03
332  0.672  3.5867970e+02  3.4283706e+03
333  0.674  3.5191734e+02  3.3345660e+03
334  0.676  3.4533917e+02  3.2441547e+03
335  0.678  3.3893855e+02  3.1569940e+03
336  0.68  3.3270912e+02  3.0729478e+03
337  0.682  3.2664477e+02  2.9918861e+03
338  0.684  3.2073967e+02  2.9136850e+03
339  0.686  3.1498820e+02  2.8382261e+03
340  0.688  3.0938501e+02  2.7653965e+03
341  0.69  3.0392494e+02  2.6950881e+03
342  0.692  2.9860304e+02  2.6271981e+03
343  0.694  2.9341460e+02  2.5616278e+03
344  0.696  2.8835505e+02  2.4982834e+03
345  0.698  2.8342004e+02  2.4370750e+03
346  0.7  2.7860538e+02  2.3779167e+03
347  0.702  2.7390706e+02  2.3207266e+03
348  0.704  2.6932122e+02  2.2654260e+03
349  0.706  2.6484415e+02  2.2119402e+03
350  0.708  2.6047229e+02  2.1601974e+03
351  0.71  2.5620224e+02  2.1101290e+03
352  0.712  2.5203070e+02  2.0616695e+03
353  0.714  2.4795453e+02  2.0147561e+03
354  0.716  2.4397069e+02  1.9693289e+03
355  0.718  2.4007626e+02  1.9253304e+03
356  0.72  2.3626845e+02  1.8827057e+03
357  0.722  2.3254456e+02  1.8414021e+03
358  0.724  2.2890200e+02  1.8013694e+03
359  0.726  2.2533827e+02  1.7625593e+03
360  0.728  2.2185098e+02  1.7249256e+03
361  0.73  2.1843781e+02  1.6884242e+03
362  0.732  2.1509655e+02  1.6530127e+03
363  0.734  2.1182506e+02  1.6186505e+03
364  0.736  2.0862128e+02  1.5852988e+03
365  0.738  2.0548322e+02  1.5529203e+03
366  0.74  2.0240897e+02  1.5214794e+03
367  0.742  1.9939670e+02  1.4909417e+03
368  0.744  1.9644462e+02  1.4612746e+03
369  0.746  1.9355104e+02  1.4324465e+03
370  0.748  1.9071430e+02  1.4044273e+03
371  0.75  1.8793281e+02  1.3771880e+03
372  0.752  1.8520504e+02  1.3507010e+03
373  0.754  1.8252952e+02  1.3249395e+03
374  0.756  1.7990482e+02  1.2998781e+03
375  0.758  1.7732956e+02  1.2754921e+03
376  0.76  1.7480242e+02  1.2517582e+03
377  0.762  1.7232211e+02  1.2286536e+03
378  0.764  1.6988740e+02  1.2061568e+03
379  0.766  1.6749709e+02  1.1842468e+03
380  0.768  1.6515003e+02  1.1629037e+03
381  0.77  1.6284511e+02  1.1421083e+03
382  0.772  1.6058125e+02  1.1218421e+03
383  0.774  1.5835740e+02  1.1020873e+03
384  0.776  1.5617257e+02  1.0828270e+03
385  0.778  1.5402577e+02  1.0640447e+03
386  0.78  1.5191608e+02  1.0457247e+03
387  0.782  1.4984258e+02  1.0278519e+03
388  0.784  1.4780438e+02  1.0104117e+03
389  0.786  1.4580065e+02  9.9339015e+02
390  0.788  1.4383055e+02  9.7677373e+02
391  0.79  1.4189329e+02  9.6054951e+02
392  0.792  1.3998810e+02  9.4470503e+02
393  0.794  1.3811423e+02  9.2922831e+02
394  0.796  1.3627095e+02  9.1410780e+02
395  0.798  1.3445757e+02  8.9933239e+02
396  0.8  1.3267340e+02  8.8489139e+02
397  0.802  1.3091779e+02  8.7077450e+02
398  0.804  1.2919009e+02  8.5697181e+02
399  0.806  1.2748970e+02  8.4347376e+02
400  0.808  1.2581600e+02  8.3027116e+02
401  0.81  1.2416842e+02  8.1735514e+02
402  0.812  1.2254639e+02  8.0471716e+02
403  0.814  1.2094937e+02  7.9234898e+02
404  0.816  1.1937682e+02  7.8024267e+02
405  0.818  1.1782823e+02  7.6839058e+02
406  0.82  1.1630310e+02  7.5678534e+02
407  0.822  1.1480093e+02  7.4541982e+02
408  0.824  1.1332126e+02  7.3428717e+02
409  0.826  1.1186363e+02  7.2338077e+02
410  0.828  1.1042759e+02  7.1269422e+02
411  0.83  1.0901271e+02  7.0222137e+02
412  0.832  1.0761857e+02  6.9195627e+02
413  0.834  1.0624475e+02  6.8189317e+02
414  0.836  1.0489086e+02  6.7202654e+02
415  0.838  1.0355652e+02  6.6235100e+02
416  0.84  1.0224134e+02  6.5286141e+02
417  0.842  1.0094495e+02  6.4355275e+02
418  0.844  9.9667008e+01  6.3442021e+02
419  0.846  9.8407157e+01  6.2545913e+02
420  0.848  9.7165060e+01  6.1666499e+02
421  0.85  9.5940388e+01  6.0803343e+02
422  0.852  9.4732821e+01  5.9956026e+02
423  0.854  9.3542044e+01  5.9124140e+02
424  0.856  9.2367755e+01  5.8307290e+02
425  0.858  9.1209655e+01  5.7505097e+02
426  0.86  9.0067456e+01  5.6717191e+02
427  0.862  8.8940874e+01  5.5943217e+02
428  0.864  8.7829636e+01  5.5182828e+02
429  0.866  8.6733473e+01  5.4435691e+02
430  0.868  8.5652123e+01  5.3701484e+02
431  0.87  8.4585330e+01  5.2979891e+02
432  0.872  8.3532845e+01  5.2270612e+02
433  0.874  8.2494425e+01  5.1573352e+02
434  0.876  8.1469832e+01  5.0887826e+02
435  0.878  8.0458836e+01  5.0213758e+02
436  0.88  7.9461208e+01  4.9550883e+02
437  0.882  7.8476727e+01  4.8898941e+02
438  0.884  7.7505179e+01  4.8257680e+02
439  0.886  7.6546351e+01  4.7626858e+02
440  0.888  7.5600036e+01  4.7006239e+02
441  0.89  7.4666034e+01  4.6395593e+02
442  0.892  7.3744148e+01  4.5794699e+02
443  0.894  7.2834183e+01  4.5203342e+02
444  0.896  7.1935952e+01  4.4621311e+02
445  0.898  7.1049270e+01  4.4048405e+02
446  0.9  7.0173956e+01  4.3484425e+02
447  0.902  6.9309834e+01  4.2929182e+02
448  0.904  6.8456732e+01  4.2382488e+02
449  0.906  6.7614479e+01  4.1844165e+02
450  0.908  6.6782911e+01  4.1314035e+02
451  0.91  6.5961864e+01  4.0791929e+02
452  0.912  6.5151181e+01  4.0277682e+02
453  0.914  6.4350706e+01  3.9771133e+02
454  0.916  6.3560285e+01  3.9272124e+02
455  0.918  6.2779771e+01  3.8780504e+02
456  0.92  6.2009017e+01  3.8296125e+02
457  0.922  6.1247879e+01  3.7818844e+02
458  0.924  6.0496217e+01  3.7348519e+02
459  0.926  5.9753893e+01  3.6885016e+02
460  0.928  5.9020772e+01  3.6428200e+02
461  0.93  5.8296721e+01  3.5977945e+02
462  0.932  5.7581611e+01  3.5534122e+02
463  0.934  5.6875314e+01  3.5096611e+02
464  0.936  5.6177705e+01  3.4665292e+02
465  0.938  5.5488662e+01  3.4240050e+02
466  0.94  5.4808064e+01  3.3820770e+02
467  0.942  5.4135792e+01  3.3407344e+02
468  0.944  5.3471731e+01  3.2999662e+02
469  0.946  5.2815768e+01  3.2597622e+02
470  0.948  5.2167790e+01  3.2201121e+02
471  0.95  5.1527687e+01  3.1810059e+02
472  0.952  5.0895352e+01  3.1424339e+02
473  0.954  5.0270678e+01  3.1043867e+02
474  0.956  4.9653563e+01  3.0668550e+02
475  0.958  4.9043903e+01  3.0298299e+02
476  0.96  4.8441597e+01  2.9933025e+02
477  0.962  4.7846549e+01  2.9572642e+02
478  0.964  4.7258660e+01  2.9217067e+02
479  0.966  4.6677835e+01  2.8866218e+02
480  0.968  4.6103980e+01  2.8520015e+02
481  0.97  4.5537004e+01  2.8178380e+02
482  0.972  4.4976815e+01  2.7841236e+02
483  0.974  4.4423325e+01  2.7508510e+02
484  0.976  4.3876446e+01  2.7180128e+02
485  0.978  4.3336091e+01  2.6856019e+02
486  0.98  4.2802177e+01  2.6536114e+02
487  0.982  4.2274619e+01  2.6220345e+02
488  0.984  4.1753336e+01  2.5908645e+02
489  0.986  4.1238247e+01  2.5600949e+02
490  0.988  4.0729272e+01  2.5297194e+02
491  0.99  4.0226333e+01  2.4997317e+02
492  0.992  3.9729354e+01  2.4701257e+02
493  0.994  3.9238258e+01  2.4408956e+02
494  0.996  3.8752971e+01  2.4120354e+02
495  0.998  3.8273419e+01  2.3835394e+02
496  1.0  3.7799531e+01  2.3554021e+02
497  1.002  3.7331235e+01  2.3276180e+02
498  1.004  3.6868461e+01  2.3001817e+02
499  1.006  3.6411139e+01  2.2730880e+02
500  1.008  3.5959203e+01  2.2463317e+02
501  1.01  3.5512584e+01  2.2199078e+02
502  1.012  3.5071218e+01  2.1938113e+02
503  1.014  3.4635038e+01  2.1680374e+02
504  1.016  3.4203982e+01  2.1425815e+02
505  1.018  3.3777985e+01  2.1174387e+02
506  1.02  3.3356986e+01  2.0926046e+02
507  1.022  3.2940923e+01  2.0680746e+02
508  1.024  3.2529736e+01  2.0438445e+02
509  1.026  3.2123365e+01  2.0199099e+02
510  1.028  3.1721753e+01  1.9962665e+02
511  1.03  3.1324840e+01  1.9729103e+02
512  1.032  3.0932569e+01  1.9498372e+02
513  1.034  3.0544886e+01  1.9270432e+02
514  1.036  3.0161734e+01  1.9045243e+02
515  1.038  2.9783058e+01  1.8822768e+02
516  1.04  2.9408805e+01  1.8602968e+02
517  1.042  2.9038922e+01  1.8385807e+02
518  1.044  2.8673356e+01  1.8171249e+02
519  1.046  2.8312055e+01  1.7959257e+02
520  1.048  2.7954969e+01  1.7749796e+02
521  1.05  2.7602046e+01  1.7542833e+02
522  1.052  2.7253239e+01  1.7338333e+02
523  1.054  2.6908497e+01  1.7136262e+02
524  1.056  2.6567772e+01  1.6936590e+02
525  1.058  2.6231018e+01  1.6739282e+02
526  1.06  2.5898186e+01  1.6544308e+02
527  1.062  2.5569230e+01  1.6351637e+02
528  1.064  2.5244105e+01  1.6161238e+02
529  1.066  2.4922765e+01  1.5973081e+02
530  1.068  2.4605167e+01  1.5787137e+02
531  1.07  2.4291265e+01  1.5603376e+02
532  1.072  2.3981017e+01  1.5421771e+02
533  1.074  2.3674380e+01  1.5242293e+02
534  1.076  2.3371312e+01  1.5064914e+02
535  1.078  2.3071770e+01  1.4889607e+02
536  1.08  2.2775714e+01  1.4716347e+02
537  1.082  2.2483103e+01  1.4545106e+02
538  1.084  2.2193896e+01  1.4375858e+02
539  1.086  2.1908055e+01  1.4208578e+02
540  1.088  2.1625540e+01  1.4043242e+02
541  1.09  2.1346313e+01  1.3879824e+02
542  1.092  2.1070335e+01  1.3718300e+02
543  1.094  2.0797568e+01  1.3558646e+02
544  1.096  2.0527976e+01  1.3400840e+02
545  1.098  2.0261523e+01  1.3244856e+02
546  1.1  1.9998170e+01  1.3090674e+02
547  1.102  1.9737884e+01  1.2938270e+02
548  1.104  1.9480628e+01  1.2787622e+02
549  1.106  1.9226367e+01  1.2638708e+02
550  1.108  1.8975068e+01  1.2491508e+02
551  1.11  1.8726696e+01  1.2345999e+02
552  1.112  1.8481217e+01  1.2202161e+02
553  1.114  1.8238598e+01  1.2059974e+02
554  1.116  1.7998807e+01  1.1919417e+02
555  1.118  1.7761811e+01  1.1780470e+02
556  1.12  1.7527578e+01  1.1643114e+02
557  1.122  1.7296076e+01  1.1507329e+02
558  1.124  1.7067274e+01  1.1373096e+02
559  1.126  1.6841142e+01  1.1240397e+02
560  1.128  1.6617648e+01  1.1109213e+02
561  1.13  1.6396763e+01  1.0979525e+02
562  1.132  1.6178457e+01  1.0851316e+02
563  1.134  1.5962701e+01  1.0724568e+02
564  1.136  1.5749465e+01  1.0599263e+02
565  1.138  1.5538721e+01  1.0475385e+02
566  1.14  1.5330440e+01  1.0352915e+02
567  1.142  1.5124595e+01  1.0231837e+02
568  1.144  1.4921158e+01  1.0112136e+02
569  1.146  1.4720100e+01  9.9937933e+01
570  1.148  1.4521397e+01  9.8767942e+01
571  1.15  1.4325020e+01  9.7611224e+01
572  1.152  1.4130943e+01  9.6467623e+01
573  1.154  1.3939141e+01  9.5336985e+01
574  1.156  1.3749587e+01  9.4219156e+01
575  1.158  1.3562256e+01  9.3113986e+01
576  1.16  1.3377122e+01  9.2021327e+01
577  1.162  1.3194162e+01  9.0941032e+01
578  1.164  1.3013350e+01  8.9872956e+01
579  1.166  1.2834662e+01  8.8816958e+01
580  1.168  1.2658074e+01  8.7772895e+01
581  1.17  1.2483563e+01  8.6740629e+01
582  1.172  1.2311104e+01  8.5720023e+01
