LAMMPS (16 Aug 2013)
Reading data file ...
  orthogonal box = (-240 -240 -240) to (240 240 240)
  2 by 2 by 2 MPI processor grid
  1280 atoms
320 atoms in group sphere1
320 atoms in group sphere2
320 atoms in group sphere3
320 atoms in group sphere4
Using a lattice-Boltzmann grid of 120 by 120 by 120 total grid points. (../fix_lb_fluid.cpp:354)
Not adding the fluid force to any of the MD particles.  To add this force use one of the viscous_lb, pc, or rigid_pc_
sphere fixes (../fix_lb_fluid.cpp:575)
Setting up run ...
Memory usage per processor = 13.1925 Mbytes
Step Temp E_pair E_mol TotEng Press 
-3.070418E-04 -1.736163E-02 -2.494154E-08 1.665684E-06 3.117093E-07 2.824098E-03
-3.086917E-04 -1.736077E-02 -2.521500E-08 1.652922E-06 3.121159E-07 2.825226E-03
-3.109190E-04 -1.736957E-02 -2.550635E-08 1.641185E-06 3.125525E-07 2.826396E-03
-3.131113E-04 -1.737250E-02 -2.577923E-08 1.629357E-06 3.130127E-07 2.827667E-03
-3.141178E-04 -1.735335E-02 -2.597249E-08 1.615451E-06 3.133808E-07 2.829046E-03
-3.141340E-04 -1.732015E-02 -2.606503E-08 1.599987E-06 3.135323E-07 2.830380E-03
-3.143359E-04 -1.729646E-02 -2.611164E-08 1.585798E-06 3.135103E-07 2.831448E-03
-3.153014E-04 -1.729264E-02 -2.617467E-08 1.574689E-06 3.134689E-07 2.832155E-03
-3.168955E-04 -1.729904E-02 -2.625048E-08 1.566065E-06 3.135032E-07 2.832595E-03
-3.190884E-04 -1.730526E-02 -2.630061E-08 1.558786E-06 3.136117E-07 2.832949E-03
-3.216416E-04 -1.731032E-02 -2.631544E-08 1.552450E-06 3.137667E-07 2.833360E-03
-3.234004E-04 -1.731331E-02 -2.630338E-08 1.546584E-06 3.139489E-07 2.833905E-03
-3.232508E-04 -1.730890E-02 -2.625011E-08 1.540273E-06 3.141221E-07 2.834593E-03
-3.218530E-04 -1.729628E-02 -2.613428E-08 1.533309E-06 3.142025E-07 2.835358E-03
-3.213771E-04 -1.728277E-02 -2.596514E-08 1.526782E-06 3.140997E-07 2.836078E-03
-3.232127E-04 -1.727533E-02 -2.576740E-08 1.521861E-06 3.138136E-07 2.836664E-03
-3.265136E-04 -1.727344E-02 -2.555814E-08 1.518776E-06 3.134557E-07 2.837104E-03
-3.291528E-04 -1.727168E-02 -2.532614E-08 1.516732E-06 3.131488E-07 2.837450E-03
-3.297341E-04 -1.726638E-02 -2.504806E-08 1.514885E-06 3.129170E-07 2.837752E-03
-3.286240E-04 -1.725915E-02 -2.470496E-08 1.513061E-06 3.126949E-07 2.838025E-03
-3.274072E-04 -1.725491E-02 -2.430652E-08 1.511982E-06 3.124062E-07 2.838254E-03
-3.275549E-04 -1.725683E-02 -2.386485E-08 1.512302E-06 3.120257E-07 2.838437E-03
-3.293798E-04 -1.726348E-02 -2.338530E-08 1.514049E-06 3.115806E-07 2.838617E-03
-3.319103E-04 -1.726987E-02 -2.287243E-08 1.516746E-06 3.111252E-07 2.838861E-03
-3.337081E-04 -1.727041E-02 -2.234484E-08 1.518817E-06 3.107409E-07 2.839216E-03
-3.340227E-04 -1.726207E-02 -2.181134E-08 1.518809E-06 3.104389E-07 2.839666E-03
-3.333190E-04 -1.724705E-02 -2.126432E-08 1.517034E-06 3.101341E-07 2.840127E-03
-3.327338E-04 -1.723226E-02 -2.071155E-08 1.514678E-06 3.097732E-07 2.840483E-03
-3.330620E-04 -1.722481E-02 -2.016619E-08 1.513064E-06 3.093895E-07 2.840655E-03
-3.342534E-04 -1.722706E-02 -1.964745E-08 1.512753E-06 3.090947E-07 2.840653E-03
-3.356947E-04 -1.723557E-02 -1.915747E-08 1.513456E-06 3.089708E-07 2.840570E-03
-3.367833E-04 -1.724420E-02 -1.868303E-08 1.514374E-06 3.090271E-07 2.840528E-03
-3.372878E-04 -1.724834E-02 -1.819984E-08 1.514934E-06 3.092097E-07 2.840614E-03
-3.373710E-04 -1.724687E-02 -1.769443E-08 1.514943E-06 3.094391E-07 2.840842E-03
-3.373752E-04 -1.724123E-02 -1.719471E-08 1.514211E-06 3.096897E-07 2.841161E-03
-3.375531E-04 -1.723343E-02 -1.672298E-08 1.512852E-06 3.099760E-07 2.841493E-03
-3.379661E-04 -1.722536E-02 -1.630649E-08 1.510943E-06 3.103380E-07 2.841765E-03
-3.385884E-04 -1.721924E-02 -1.594409E-08 1.508878E-06 3.108073E-07 2.841932E-03
-3.393945E-04 -1.721710E-02 -1.563755E-08 1.506990E-06 3.114169E-07 2.841989E-03
-3.402681E-04 -1.721892E-02 -1.541118E-08 1.505532E-06 3.121870E-07 2.841968E-03
-3.409199E-04 -1.722214E-02 -1.526295E-08 1.504346E-06 3.131190E-07 2.841928E-03
-3.410761E-04 -1.722399E-02 -1.519957E-08 1.503348E-06 3.141625E-07 2.841921E-03
-3.408137E-04 -1.722408E-02 -1.520897E-08 1.502378E-06 3.152698E-07 2.841970E-03
-3.406153E-04 -1.722406E-02 -1.528783E-08 1.501603E-06 3.163965E-07 2.842069E-03
-3.409816E-04 -1.722483E-02 -1.543824E-08 1.501139E-06 3.175230E-07 2.842204E-03
-3.419654E-04 -1.722499E-02 -1.563197E-08 1.501020E-06 3.186126E-07 2.842366E-03
-3.431017E-04 -1.722238E-02 -1.586043E-08 1.501060E-06 3.196734E-07 2.842544E-03
-3.437929E-04 -1.721663E-02 -1.610267E-08 1.501450E-06 3.207043E-07 2.842718E-03
-3.437807E-04 -1.720974E-02 -1.635247E-08 1.502391E-06 3.217073E-07 2.842847E-03
-3.433308E-04 -1.720465E-02 -1.660954E-08 1.504134E-06 3.226731E-07 2.842900E-03
-3.430248E-04 -1.720359E-02 -1.689050E-08 1.506694E-06 3.235896E-07 2.842867E-03
-3.433273E-04 -1.720711E-02 -1.719733E-08 1.510113E-06 3.244686E-07 2.842775E-03
-3.442324E-04 -1.721371E-02 -1.748986E-08 1.514925E-06 3.252833E-07 2.842684E-03
-3.452656E-04 -1.722006E-02 -1.774370E-08 1.520985E-06 3.260257E-07 2.842656E-03
-3.458661E-04 -1.722257E-02 -1.795879E-08 1.527695E-06 3.266743E-07 2.842732E-03
-3.458404E-04 -1.721957E-02 -1.812774E-08 1.534674E-06 3.271904E-07 2.842901E-03
-3.454901E-04 -1.721252E-02 -1.824641E-08 1.541993E-06 3.275264E-07 2.843109E-03
-3.453203E-04 -1.720498E-02 -1.832063E-08 1.550080E-06 3.276619E-07 2.843282E-03
-3.456207E-04 -1.720026E-02 -1.836293E-08 1.559379E-06 3.276229E-07 2.843365E-03
-3.462859E-04 -1.719959E-02 -1.837954E-08 1.570189E-06 3.274682E-07 2.843347E-03
-3.469717E-04 -1.720209E-02 -1.837249E-08 1.582457E-06 3.272450E-07 2.843262E-03
-3.473883E-04 -1.720585E-02 -1.834055E-08 1.595850E-06 3.269737E-07 2.843164E-03
-3.474806E-04 -1.720912E-02 -1.827856E-08 1.610046E-06 3.266386E-07 2.843102E-03
-3.474064E-04 -1.721095E-02 -1.817658E-08 1.624994E-06 3.262098E-07 2.843101E-03
-3.473875E-04 -1.721120E-02 -1.803159E-08 1.640687E-06 3.256546E-07 2.843158E-03
-3.475638E-04 -1.721016E-02 -1.784599E-08 1.657125E-06 3.249580E-07 2.843256E-03
-3.479340E-04 -1.720819E-02 -1.762236E-08 1.674328E-06 3.241225E-07 2.843367E-03
-3.483916E-04 -1.720558E-02 -1.736219E-08 1.692302E-06 3.231611E-07 2.843465E-03
-3.488018E-04 -1.720270E-02 -1.706568E-08 1.711061E-06 3.220893E-07 2.843533E-03
-3.490667E-04 -1.720018E-02 -1.673280E-08 1.730647E-06 3.209218E-07 2.843557E-03
-3.491599E-04 -1.719877E-02 -1.636813E-08 1.751194E-06 3.196696E-07 2.843536E-03
-3.491388E-04 -1.719906E-02 -1.599249E-08 1.773141E-06 3.183345E-07 2.843478E-03
-3.491301E-04 -1.720116E-02 -1.560438E-08 1.796495E-06 3.169152E-07 2.843406E-03
-3.492707E-04 -1.720452E-02 -1.520182E-08 1.821123E-06 3.154038E-07 2.843344E-03
-3.496170E-04 -1.720796E-02 -1.476566E-08 1.846493E-06 3.137913E-07 2.843321E-03
-3.500862E-04 -1.720999E-02 -1.429329E-08 1.872267E-06 3.120704E-07 2.843351E-03
-3.504932E-04 -1.720943E-02 -1.376987E-08 1.897902E-06 3.102611E-07 2.843432E-03
-3.506781E-04 -1.720613E-02 -1.318729E-08 1.923090E-06 3.083797E-07 2.843540E-03
-3.506321E-04 -1.720130E-02 -1.255475E-08 1.947878E-06 3.064662E-07 2.843637E-03
-3.505170E-04 -1.719709E-02 -1.187992E-08 1.972491E-06 3.045505E-07 2.843683E-03
-3.505492E-04 -1.719544E-02 -1.116729E-08 1.997277E-06 3.026419E-07 2.843660E-03
-3.508336E-04 -1.719701E-02 -1.042206E-08 2.022492E-06 3.007460E-07 2.843577E-03
-3.512812E-04 -1.720081E-02 -9.647480E-09 2.048058E-06 2.988861E-07 2.843472E-03
-3.516800E-04 -1.720494E-02 -8.842400E-09 2.073699E-06 2.970784E-07 2.843389E-03
-3.518626E-04 -1.720761E-02 -8.002403E-09 2.099119E-06 2.953200E-07 2.843358E-03
-3.518324E-04 -1.720800E-02 -7.122313E-09 2.124192E-06 2.935778E-07 2.843388E-03
-3.517503E-04 -1.720642E-02 -6.196441E-09 2.149197E-06 2.918108E-07 2.843459E-03
-3.518002E-04 -1.720383E-02 -5.221986E-09 2.174648E-06 2.899919E-07 2.843540E-03
-3.520505E-04 -1.720129E-02 -4.202951E-09 2.200837E-06 2.881156E-07 2.843599E-03
-3.524151E-04 -1.719955E-02 -3.138728E-09 2.228012E-06 2.861839E-07 2.843618E-03
-3.527329E-04 -1.719888E-02 -2.028239E-09 2.256333E-06 2.842109E-07 2.843595E-03
-3.528923E-04 -1.719921E-02 -8.716919E-10 2.285814E-06 2.822183E-07 2.843541E-03
-3.529040E-04 -1.720038E-02 3.319512E-10 2.316460E-06 2.802053E-07 2.843472E-03
-3.528778E-04 -1.720219E-02 1.570696E-09 2.348479E-06 2.781536E-07 2.843406E-03
-3.529337E-04 -1.720433E-02 2.794337E-09 2.381450E-06 2.760860E-07 2.843359E-03
-3.531202E-04 -1.720625E-02 3.963440E-09 2.414649E-06 2.740382E-07 2.843342E-03
-3.533943E-04 -1.720724E-02 5.077705E-09 2.448243E-06 2.720008E-07 2.843359E-03
-3.536652E-04 -1.720677E-02 6.139026E-09 2.482268E-06 2.699727E-07 2.843401E-03
-3.538570E-04 -1.720486E-02 7.157904E-09 2.516661E-06 2.679548E-07 2.843454E-03
-3.539492E-04 -1.720220E-02 8.153271E-09 2.551310E-06 2.659466E-07 2.843493E-03
-3.539773E-04 -1.719988E-02 9.126749E-09 2.586418E-06 2.639473E-07 2.843499E-03
-3.540065E-04 -1.719894E-02 1.007829E-08 2.622219E-06 2.619581E-07 2.843462E-03
-3.540960E-04 -1.719986E-02 1.101260E-08 2.658769E-06 2.599815E-07 2.843389E-03
-3.542697E-04 -1.720236E-02 1.194122E-08 2.695842E-06 2.580217E-07 2.843301E-03
-3.545016E-04 -1.720548E-02 1.285773E-08 2.733222E-06 2.560784E-07 2.843225E-03
-3.547295E-04 -1.720800E-02 1.375882E-08 2.770594E-06 2.541553E-07 2.843184E-03
-3.548908E-04 -1.720897E-02 1.464414E-08 2.807653E-06 2.522413E-07 2.843187E-03
-3.549641E-04 -1.720813E-02 1.551511E-08 2.844196E-06 2.503258E-07 2.843225E-03
-3.549868E-04 -1.720601E-02 1.637339E-08 2.880244E-06 2.483919E-07 2.843274E-03
-3.550313E-04 -1.720362E-02 1.721169E-08 2.915657E-06 2.464231E-07 2.843308E-03
-3.551549E-04 -1.720199E-02 1.803220E-08 2.950650E-06 2.444214E-07 2.843307E-03
-3.553573E-04 -1.720172E-02 1.883458E-08 2.985349E-06 2.424009E-07 2.843267E-03
-3.555790E-04 -1.720277E-02 1.961742E-08 3.019734E-06 2.403834E-07 2.843199E-03
-3.557456E-04 -1.720463E-02 2.037960E-08 3.053664E-06 2.383892E-07 2.843121E-03
-3.558236E-04 -1.720663E-02 2.112086E-08 3.086905E-06 2.364301E-07 2.843054E-03
-3.558460E-04 -1.720823E-02 2.184200E-08 3.119316E-06 2.344902E-07 2.843011E-03
-3.558865E-04 -1.720914E-02 2.254366E-08 3.150819E-06 2.325455E-07 2.842997E-03
-3.560032E-04 -1.720928E-02 2.322637E-08 3.181375E-06 2.305785E-07 2.843006E-03
-3.561953E-04 -1.720868E-02 2.389031E-08 3.210969E-06 2.285870E-07 2.843026E-03
-3.564059E-04 -1.720753E-02 2.453580E-08 3.239565E-06 2.266000E-07 2.843044E-03
-3.565667E-04 -1.720617E-02 2.516448E-08 3.267190E-06 2.246403E-07 2.843047E-03
-3.566484E-04 -1.720509E-02 2.577674E-08 3.293939E-06 2.227209E-07 2.843027E-03
-3.566783E-04 -1.720482E-02 2.636955E-08 3.319965E-06 2.208439E-07 2.842982E-03
-3.567167E-04 -1.720564E-02 2.692944E-08 3.345550E-06 2.190044E-07 2.842916E-03
-3.568119E-04 -1.720742E-02 2.747147E-08 3.370409E-06 2.171994E-07 2.842844E-03
-3.569693E-04 -1.720963E-02 2.799053E-08 3.393602E-06 2.154611E-07 2.842782E-03
-3.571530E-04 -1.721150E-02 2.847612E-08 3.414852E-06 2.138032E-07 2.842744E-03
-3.573149E-04 -1.721236E-02 2.892630E-08 3.433953E-06 2.122246E-07 2.842736E-03
-3.574264E-04 -1.721195E-02 2.934458E-08 3.450841E-06 2.107152E-07 2.842752E-03
-3.574937E-04 -1.721057E-02 2.973757E-08 3.465631E-06 2.092673E-07 2.842775E-03
-3.575479E-04 -1.720890E-02 3.013178E-08 3.478819E-06 2.078561E-07 2.842788E-03
-3.576234E-04 -1.720771E-02 3.052472E-08 3.490599E-06 2.064807E-07 2.842776E-03
-3.577370E-04 -1.720755E-02 3.091359E-08 3.501094E-06 2.051489E-07 2.842734E-03
-3.578805E-04 -1.720852E-02 3.129581E-08 3.510325E-06 2.038722E-07 2.842670E-03
-3.580285E-04 -1.721026E-02 3.166883E-08 3.518200E-06 2.026613E-07 2.842598E-03
-3.581546E-04 -1.721218E-02 3.203073E-08 3.524560E-06 2.015215E-07 2.842537E-03
-3.582475E-04 -1.721367E-02 3.238475E-08 3.529298E-06 2.004456E-07 2.842497E-03
-3.583174E-04 -1.721437E-02 3.273434E-08 3.532368E-06 1.994191E-07 2.842482E-03
-3.583894E-04 -1.721422E-02 3.306756E-08 3.533591E-06 1.984438E-07 2.842487E-03
-3.584868E-04 -1.721348E-02 3.338888E-08 3.533080E-06 1.974918E-07 2.842500E-03
-3.586154E-04 -1.721252E-02 3.370826E-08 3.531092E-06 1.965457E-07 2.842507E-03
-3.587586E-04 -1.721174E-02 3.401584E-08 3.527645E-06 1.956365E-07 2.842497E-03
-3.588883E-04 -1.721145E-02 3.431227E-08 3.522880E-06 1.947836E-07 2.842467E-03
-3.589846E-04 -1.721179E-02 3.459863E-08 3.516908E-06 1.939907E-07 2.842419E-03
-3.590509E-04 -1.721275E-02 3.487523E-08 3.509850E-06 1.932536E-07 2.842362E-03
-3.591122E-04 -1.721413E-02 3.514052E-08 3.501651E-06 1.925655E-07 2.842306E-03
-3.591974E-04 -1.721562E-02 3.539340E-08 3.492228E-06 1.919181E-07 2.842260E-03
-3.593188E-04 -1.721684E-02 3.563294E-08 3.481482E-06 1.913051E-07 2.842232E-03
-3.594629E-04 -1.721744E-02 3.585947E-08 3.469361E-06 1.907327E-07 2.842223E-03
-3.596002E-04 -1.721727E-02 3.607390E-08 3.455745E-06 1.902213E-07 2.842226E-03
-3.597069E-04 -1.721648E-02 3.630459E-08 3.440970E-06 1.897474E-07 2.842233E-03
-3.597808E-04 -1.721546E-02 3.659621E-08 3.425796E-06 1.892660E-07 2.842232E-03
-3.598415E-04 -1.721474E-02 3.694812E-08 3.410463E-06 1.887689E-07 2.842214E-03
-3.599160E-04 -1.721474E-02 3.735369E-08 3.395062E-06 1.882584E-07 2.842176E-03
-3.600191E-04 -1.721557E-02 3.780733E-08 3.379528E-06 1.877258E-07 2.842122E-03
-3.601452E-04 -1.721703E-02 3.830275E-08 3.363661E-06 1.871642E-07 2.842064E-03
-3.602739E-04 -1.721864E-02 3.883811E-08 3.347355E-06 1.865775E-07 2.842014E-03
-3.603859E-04 -1.721992E-02 3.941058E-08 3.330428E-06 1.859619E-07 2.841981E-03
-3.604752E-04 -1.722052E-02 4.001672E-08 3.312789E-06 1.853193E-07 2.841967E-03
-3.605516E-04 -1.722040E-02 4.065574E-08 3.294500E-06 1.846439E-07 2.841968E-03
-3.606317E-04 -1.721978E-02 4.132905E-08 3.275632E-06 1.839326E-07 2.841973E-03
-3.607273E-04 -1.721904E-02 4.203888E-08 3.256321E-06 1.831816E-07 2.841971E-03
-3.608382E-04 -1.721856E-02 4.278517E-08 3.236651E-06 1.823942E-07 2.841956E-03
-3.609537E-04 -1.721858E-02 4.356791E-08 3.216680E-06 1.815778E-07 2.841923E-03
-3.610610E-04 -1.721917E-02 4.438670E-08 3.196422E-06 1.807388E-07 2.841878E-03
-3.611536E-04 -1.722019E-02 4.524229E-08 3.175903E-06 1.798887E-07 2.841828E-03
-3.612348E-04 -1.722142E-02 4.613581E-08 3.155131E-06 1.790320E-07 2.841782E-03
-3.613157E-04 -1.722256E-02 4.706600E-08 3.134050E-06 1.781633E-07 2.841746E-03
-3.614074E-04 -1.722336E-02 4.803201E-08 3.112618E-06 1.772765E-07 2.841725E-03
-3.615137E-04 -1.722369E-02 4.903347E-08 3.090816E-06 1.763672E-07 2.841716E-03
-3.616290E-04 -1.722355E-02 5.008468E-08 3.068837E-06 1.754190E-07 2.841714E-03
-3.617414E-04 -1.722309E-02 5.119337E-08 3.046847E-06 1.744211E-07 2.841713E-03
-3.618403E-04 -1.722258E-02 5.235598E-08 3.024831E-06 1.733955E-07 2.841703E-03
-3.619236E-04 -1.722231E-02 5.356404E-08 3.003155E-06 1.723645E-07 2.841681E-03
-3.619994E-04 -1.722251E-02 5.481696E-08 2.982201E-06 1.713346E-07 2.841646E-03
-3.620804E-04 -1.722325E-02 5.609772E-08 2.962189E-06 1.703099E-07 2.841600E-03
-3.621761E-04 -1.722439E-02 5.739338E-08 2.943381E-06 1.692878E-07 2.841551E-03
-3.622860E-04 -1.722564E-02 5.870586E-08 2.925702E-06 1.682671E-07 2.841508E-03
-3.624005E-04 -1.722667E-02 6.001858E-08 2.908809E-06 1.672666E-07 2.841476E-03
-3.625073E-04 -1.722720E-02 6.133436E-08 2.892619E-06 1.662866E-07 2.841459E-03
-3.626001E-04 -1.722719E-02 6.265104E-08 2.877184E-06 1.653232E-07 2.841452E-03
-3.626821E-04 -1.722678E-02 6.395313E-08 2.862288E-06 1.643870E-07 2.841447E-03
-3.627633E-04 -1.722628E-02 6.524331E-08 2.848022E-06 1.634653E-07 2.841437E-03
-3.628531E-04 -1.722600E-02 6.652650E-08 2.834569E-06 1.625436E-07 2.841415E-03
-3.629538E-04 -1.722617E-02 6.778518E-08 2.821696E-06 1.616481E-07 2.841380E-03
-3.630599E-04 -1.722682E-02 6.898150E-08 2.808804E-06 1.608275E-07 2.841335E-03
-3.631625E-04 -1.722781E-02 7.010682E-08 2.795704E-06 1.600865E-07 2.841286E-03
-3.632564E-04 -1.722889E-02 7.116798E-08 2.782437E-06 1.594161E-07 2.841243E-03
-3.633430E-04 -1.722982E-02 7.216825E-08 2.768937E-06 1.588124E-07 2.841208E-03
-3.634291E-04 -1.723041E-02 7.310960E-08 2.755154E-06 1.582702E-07 2.841185E-03
-3.635212E-04 -1.723061E-02 7.399406E-08 2.741059E-06 1.577854E-07 2.841171E-03
-3.636212E-04 -1.723050E-02 7.481319E-08 2.726798E-06 1.573583E-07 2.841160E-03
-3.637251E-04 -1.723023E-02 7.555136E-08 2.712672E-06 1.569937E-07 2.841146E-03
-3.638261E-04 -1.723001E-02 7.621630E-08 2.698666E-06 1.566939E-07 2.841124E-03
-3.639194E-04 -1.723004E-02 7.681042E-08 2.684840E-06 1.564693E-07 2.841091E-03
-3.640055E-04 -1.723041E-02 7.731177E-08 2.671672E-06 1.563340E-07 2.841050E-03
-3.640893E-04 -1.723112E-02 7.771878E-08 2.659340E-06 1.562921E-07 2.841003E-03
-3.641773E-04 -1.723206E-02 7.803486E-08 2.647875E-06 1.563387E-07 2.840956E-03
-3.642731E-04 -1.723303E-02 7.826116E-08 2.637235E-06 1.564697E-07 2.840915E-03
-3.643754E-04 -1.723381E-02 7.839844E-08 2.627382E-06 1.566807E-07 2.840883E-03
-3.644792E-04 -1.723424E-02 7.844899E-08 2.618215E-06 1.569551E-07 2.840861E-03
-3.645784E-04 -1.723431E-02 7.844665E-08 2.609961E-06 1.572470E-07 2.840844E-03
-3.646703E-04 -1.723411E-02 7.839155E-08 2.602569E-06 1.575505E-07 2.840828E-03
-3.647563E-04 -1.723385E-02 7.825440E-08 2.595631E-06 1.579049E-07 2.840807E-03
-3.648413E-04 -1.723378E-02 7.803087E-08 2.589014E-06 1.583209E-07 2.840778E-03
-3.649305E-04 -1.723403E-02 7.770315E-08 2.582278E-06 1.588211E-07 2.840739E-03
-3.650260E-04 -1.723465E-02 7.730354E-08 2.575023E-06 1.594020E-07 2.840693E-03
-3.651256E-04 -1.723552E-02 7.684096E-08 2.567044E-06 1.600640E-07 2.840645E-03
-3.652248E-04 -1.723646E-02 7.633466E-08 2.557915E-06 1.608149E-07 2.840600E-03
-3.653199E-04 -1.723724E-02 7.575004E-08 2.547779E-06 1.616935E-07 2.840563E-03
-3.654105E-04 -1.723774E-02 7.507510E-08 2.536610E-06 1.627215E-07 2.840535E-03
-3.654991E-04 -1.723791E-02 7.431331E-08 2.524383E-06 1.638966E-07 2.840512E-03
-3.655896E-04 -1.723785E-02 7.346643E-08 2.511111E-06 1.652179E-07 2.840492E-03
-3.656839E-04 -1.723771E-02 7.253600E-08 2.496841E-06 1.666806E-07 2.840468E-03
-3.657808E-04 -1.723767E-02 7.152381E-08 2.481762E-06 1.682544E-07 2.840437E-03
-3.658771E-04 -1.723786E-02 7.043112E-08 2.465953E-06 1.699330E-07 2.840398E-03
-3.659699E-04 -1.723833E-02 6.927254E-08 2.449738E-06 1.716881E-07 2.840352E-03
-3.660590E-04 -1.723902E-02 6.806485E-08 2.433356E-06 1.734962E-07 2.840304E-03
