    49     17  4   0.00   -5.2515    4.2008    5.1560      1     -1     -1
    50     17  1   0.00   -6.0877    4.0012    5.7255      1     -1     -1
    51     17  1   0.00   -5.9540    4.6562    6.4231      1     -1     -1
    52     18  4   0.00    5.6784   -5.6300   -2.5912      0      0      0
    53     18  1   0.00    6.4659   -5.3268   -3.1729      0      0      0
    54     18  1   0.00    6.2870   -6.2756   -3.2453      0      0      0
    55     19  4   0.00    5.0423   -0.5660   -3.7791      0      0      0
    56     19  1   0.00    4.9364   -0.9796   -2.9507      0      0      0
    57     19  1   0.00    5.1978   -1.6811   -2.2506      0      0      0
    58     20  3   0.00    5.9925   -6.4013    1.2716      0      0     -1
    59     20  1   0.00    6.0471    6.4937    2.1845      0     -1     -1
    60     20  1   0.00   -6.2419    6.1968    2.7945      1     -1     -1
    61     21  4   0.00    0.6776   -4.6427    4.1116      0      0     -1
    62     21  1   0.00    1.2760   -3.8503    3.8413      0      0     -1
    63     21  1   0.00    1.9933   -3.1392    3.9450      0      0     -1
    64     22  4   0.00    4.5613    4.6207   -6.4640     -1     -1      0
    65     22  1   0.00    4.8082    5.1910    5.9783     -1     -1     -1
    66     22  1   0.00    3.9200    4.9259    5.5216     -1     -1     -1
    67     23  4   0.00   -1.2958    1.2175    0.4459      0      0      0
    68     23  1   0.00   -1.7916    2.0883    0.3731      0      0      0
    69     23  1   0.00   -0.8537    2.1096    0.6494      0      0      0
    70     24  4   0.00   -6.2111    2.7816    5.8813      1      0     -1
    71     24  1   0.00    6.4895    2.7311   -6.2851      0      0      0
    72     24  1   0.00   -6.2627    1.9213    6.4989      1      0     -1
    73     25  4   0.00    3.8298   -2.1145   -4.4839      0      0      0
    74     25  1   0.00    3.7710   -1.3848   -5.1168      0      0      0
    75     25  1   0.00    4.7233   -1.7658   -5.2169      0      0      0
    76     26  4   0.00   -2.2032   -4.9235   -0.1919      0      0      0
    77     26  1   0.00   -2.1198   -5.7117    0.2816      0      0      0
    78     26  1   0.00   -2.6629   -5.3242    0.9510      0      0      0
    79     27  4   0.00    4.2527   -2.2978    4.9387     -1      0      0
    80     27  1   0.00    3.6561   -1.8294    4.4243     -1      0      0
    81     27  1   0.00    2.8470   -2.2880    4.4316     -1      0      0
    82     28  4   0.00   -6.4790   -3.0348    1.7905      0      0     -1
    83     28  1   0.00   -6.5200   -2.6253    2.5867      0      0     -1
    84     28  1   0.00    5.9436   -3.0916    3.1470     -1      0     -1
    85     29  4   0.00   -1.9452    6.3096    5.8662      0     -1     -1
    86     29  1   0.00   -1.8575    5.3137    5.7008      0     -1     -1
    87     29  1   0.00   -1.6569    5.7031   -6.5010      0     -1      0
    88     30  4   0.00    0.6742   -3.5805   -4.6138      0      1      0
    89     30  1   0.00    0.7001   -4.3797   -5.1917      0      1      0
    90     30  1   0.00    0.4128   -4.6723   -6.0824      0      1      0
    91     31  4   0.00    3.3805   -0.3992   -5.3367      0      0      0
    92     31  1   0.00    3.6638    0.0661   -4.5052      0      0      0
    93     31  1   0.00    3.9599    0.4536   -5.3162      0      0      0
    94     32  4   0.00   -2.6439    5.2406   -2.7915      0     -1      0
    95     32  1   0.00   -2.2404    5.8942   -2.2661      0     -1      0
    96     32  1   0.00   -2.5394    6.1943   -3.0638      0     -1      0
    97     33  4   0.00    2.2416   -1.8774   -1.6022      0      0      0
    98     33  1   0.00    2.0630   -2.2420   -0.6544      0      0      0
    99     33  1   0.00    1.6273   -2.5849   -1.3634      0      0      0
   100     34  4   0.00   -2.0025   -5.9497    1.5571      0      0      0
   101     34  1   0.00   -1.5622   -5.1123    1.9204      0      0      0
   102     34  1   0.00   -1.1008   -4.3046    1.8860      0      0      0
   103     35  4   0.00   -1.2465    6.3092   -4.4203      0     -1      0
   104     35  1   0.00   -0.7150    5.7635   -3.8034      0     -1      0
   105     35  1   0.00   -0.8869    4.9340   -3.3747      0     -1      0
   106     36  3   0.00    4.2444    3.4748    2.8041      0     -1     -1
   107     36  1   0.00    3.2372    3.3940    2.3631      0     -1     -1
   108     36  1   0.00    3.4482    2.7943    2.8667      0     -1     -1
   109     37  4   0.00    1.7409    1.8758    3.0707      0      0     -1
   110     37  1   0.00    1.2825    1.3819    2.4352      0      0     -1
   111     37  1   0.00    1.8878    0.7924    2.7646      0      0     -1
   112     38  4   0.00   -4.0551    1.5557    1.2583      0     -1     -1
   113     38  1   0.00   -3.2066    2.1599    0.9318      0     -1     -1
   114     38  1   0.00   -2.3300    2.1868    1.2429      0     -1     -1
   115     39  4   0.00    6.4200   -1.2731    5.5757      0      0     -1
   116     39  1   0.00    5.4239   -1.4628    6.0006      0      0     -1
   117     39  1   0.00    5.1655   -2.0132   -6.2775      0      0      0
   118     40  4   0.00   -2.6388   -2.7916    5.2284      0      0     -1
   119     40  1   0.00   -2.4839   -2.9603    6.1113      0      0     -1
   120     40  1   0.00   -2.5471   -3.7736    5.5978      0      0     -1
   121     41  4   0.00   -0.1031   -0.1478   -5.5591      0      0      0
   122     41  1   0.00   -0.8673   -0.6116   -5.5154      0      0      0
   123     41  1   0.00   -1.4527   -0.6233   -4.7928      0      0      0
   124     42  4   0.00    1.9383    4.6569    5.6329      0     -1     -1
   125     42  1   0.00    2.0023    3.8559    5.9895      0     -1     -1
   126     42  1   0.00    1.5347    3.8588    5.0831      0     -1     -1
   127     43  4   0.00    3.4283    3.2174   -4.6933      0      0      0
   128     43  1   0.00    3.6979    2.5015   -5.2320      0      0      0
   129     43  1   0.00    4.3991    2.3156   -5.9508      0      0      0
   130     44  3   0.00   -4.0978   -4.0977    2.7339      0      0      0
   131     44  1   0.00   -3.9257   -4.8177    3.3810      0      0      0
   132     44  1   0.00   -4.4029   -4.0732    3.7038      0      0      0
   133     45  4   0.00   -6.0931    4.9725   -3.0065      1     -1      0
   134     45  1   0.00   -5.8888    4.6050   -3.8419      1     -1      0
   135     45  1   0.00   -5.5922    5.5250   -3.8605      1     -1      0
   136     46  4   0.00   -0.2877    0.6537    3.3557      0      0      0
   137     46  1   0.00   -0.3105   -0.2803    3.3912      0      0      0
   138     46  1   0.00   -0.5291   -0.9202    4.1202      0      0      0
   139     47  4   0.00    3.7924    6.1512   -1.4003      0     -1      0
   140     47  1   0.00    3.1547    5.8824   -1.9476      0     -1      0
   141     47  1   0.00    3.4321    6.5363   -2.5679      0     -1      0
   142     48  4   0.00   -1.5851    3.9663   -2.2747      0     -1     -1
   143     48  1   0.00   -2.4336    4.3333   -1.7254      0     -1     -1
   144     48  1   0.00   -2.2009    5.1653   -1.1675      0     -1     -1
   145     49  4   0.00    3.3488   -3.8127    1.8078     -1      0     -1
   146     49  1   0.00    4.1355   -4.0002    2.1227     -1      0     -1
   147     49  1   0.00    5.0405   -4.4647    2.3957     -1      0     -1
   148     50  3   0.00   -6.2300   -4.0182   -5.3008      0      0      0
   149     50  1   0.00   -6.1980   -4.5507   -6.1443      0      0      0
   150     50  1   0.00   -6.0423   -5.5938   -6.3467      0      0      0
   151     51  4   0.00    2.0206   -6.4069   -4.9909      0      0      0
   152     51  1   0.00    2.8554    6.1634   -5.0751      0     -1      0
   153     51  1   0.00    2.8226   -6.3029   -5.7397      0      0      0
   154     52  4   0.00   -1.0658    2.0614   -4.2841      0     -1      0
   155     52  1   0.00   -0.3561    1.7226   -4.7933      0     -1      0
   156     52  1   0.00    0.5142    1.6719   -4.2950      0     -1      0
   157     53  4   0.00   -5.7628    6.2494    5.1118      1     -1     -1
   158     53  1   0.00   -6.1848   -6.1495    4.7191      1      0     -1
   159     53  1   0.00    6.5222   -6.4075    3.8347      0      0     -1
   160     54  4   0.00   -6.5401    0.1342   -1.7661      0      0      0
   161     54  1   0.00    6.1360    1.0186   -1.3955     -1      0      0
   162     54  1   0.00    5.3073    0.3235   -1.3180     -1      0      0
   163     55  4   0.00    4.8160    1.1485   -1.3619      0      0      0
   164     55  1   0.00    4.2027    1.0449   -0.5512      0      0      0
   165     55  1   0.00    3.3943    1.6287   -0.5590      0      0      0
   166     56  4   0.00   -4.3790   -1.5143   -4.5351      0      0      0
   167     56  1   0.00   -4.8045   -1.2804   -3.6822      0      0      0
   168     56  1   0.00   -4.8177   -1.3904   -2.7813      0      0      0
   169     57  4   0.00   -0.0609    4.4424   -3.6953      0     -1      0
   170     57  1   0.00    0.4996    4.0001   -3.0989      0     -1      0
   171     57  1   0.00    0.9947    3.3751   -2.4362      0     -1      0
   172     58  4   0.00   -2.4901    2.9587    0.3957      0      0     -1
   173     58  1   0.00   -1.9354    3.5954   -0.2890      0      0     -1
   174     58  1   0.00   -1.6055    4.4610   -0.6338      0      0     -1
   175     59  4   0.00   -4.6225   -0.7394   -0.1841      0     -1     -1
   176     59  1   0.00   -3.9932   -1.3073    0.2822      0     -1     -1
   177     59  1   0.00   -4.4766   -1.4666    1.1530      0     -1     -1
   178     60  4   0.00   -6.4996    1.2288   -3.4821      0      0      0
   179     60  1   0.00   -6.0992    2.1683   -3.4001      0      0      0
   180     60  1   0.00   -5.3506    2.2002   -4.1224      0      0      0
   181     61  4   0.00   -0.6872   -3.5260    3.2084      0      0     -1
   182     61  1   0.00   -1.5735   -3.2641    3.0563      0      0     -1
   183     61  1   0.00   -1.4748   -3.9601    3.6894      0      0     -1
   184     62  4   0.00   -4.5127   -5.9522    1.9592      1      0     -1
   185     62  1   0.00   -5.3820   -5.6343    1.3832      1      0     -1
   186     62  1   0.00   -5.4701   -5.7779    2.2986      1      0     -1
   187     63  4   0.00   -2.2998   -5.8535   -2.9906      0      0      0
   188     63  1   0.00   -2.2079   -5.8492   -2.0041      0      0      0
   189     63  1   0.00   -2.9303   -5.3800   -2.5841      0      0      0
   190     64  4   0.00   -0.0414   -4.2626    0.8567      0      0     -1
   191     64  1   0.00    0.6533   -4.9488    0.7232      0      0     -1
   192     64  1   0.00   -0.2019   -5.1459    0.7538      0      0     -1
   193     65  4   0.00   -5.8976   -1.2250   -2.9911      0      0      0
   194     65  1   0.00   -6.3560   -0.3218   -2.7568      0      0      0
   195     65  1   0.00   -6.3437    0.3104   -3.4979      0      0      0
   196     66  4   0.00    2.4333   -2.4220   -6.0006      0      0      0
   197     66  1   0.00    1.9995   -1.6123   -6.2822      0      0      0
   198     66  1   0.00    1.0085   -1.4382   -6.4264      0      0      0
   199     67  4   0.00   -1.2576   -2.0385    3.8742      0      0      0
   200     67  1   0.00   -1.0932   -2.8108    4.1706      0      0      0
   201     67  1   0.00   -1.9476   -2.4056    4.3888      0      0      0
   202     68  4   0.00   -0.4498    1.0084   -5.5808      0      0      0
   203     68  1   0.00   -1.4372    1.1115   -5.2535      0      0      0
   204     68  1   0.00   -1.0685    1.0011   -4.3879      0      0      0
   205     69  4   0.00   -2.5432   -4.3974    0.7889      0      1      0
   206     69  1   0.00   -1.5006   -4.4288    0.9750      0      1      0
   207     69  1   0.00   -1.6977   -3.6043    0.7446      0      1      0
   208     70  4   0.00   -0.5865   -6.3046   -1.1403      0      0     -1
   209     70  1   0.00    0.2991   -6.4917   -0.6596      0      0     -1
   210     70  1   0.00    0.8968   -5.9825   -0.0315      0      0     -1
   211     71  3   0.00    5.5268   -4.2924    4.2858      0      0     -1
   212     71  1   0.00    5.0626   -4.5407    5.1460      0      0     -1
   213     71  1   0.00    4.3778   -5.1196    5.3854      0      0     -1
   214     72  4   0.00    4.4170   -3.0542   -0.4781      0      0      0
   215     72  1   0.00    4.1496   -2.8205    0.4549      0      0      0
   216     72  1   0.00    3.3709   -3.1753    0.9710      0      0      0
   217     73  4   0.00    1.4850    3.4128   -1.4872      0     -1      0
   218     73  1   0.00    1.7687    4.1850   -1.9882      0     -1      0
   219     73  1   0.00    0.7679    4.2775   -1.9911      0     -1      0
   220     74  4   0.00   -2.5588   -1.6725    0.3592      0      0      0
   221     74  1   0.00   -2.7782   -1.5804   -0.7048      0      0      0
   222     74  1   0.00   -2.1102   -0.8706   -0.4586      0      0      0
   223     75  4   0.00   -2.4910   -1.2246   -2.0379      0      0      0
   224     75  1   0.00   -2.0484   -1.6936   -2.7612      0      0      0
   225     75  1   0.00   -2.8147   -1.0286   -3.0721      0      0      0
   226     76  3   0.00   -5.1146   -2.7451    0.1870      0      0      0
   227     76  1   0.00   -4.8056   -3.1662    0.9399      0      0      0
   228     76  1   0.00   -4.2130   -2.3152    0.6561      0      0      0
   229     77  4   0.00    2.2581   -2.8862    5.1719      0      0     -1
   230     77  1   0.00    1.3887   -3.5102    5.1804      0      0     -1
   231     77  1   0.00    1.2011   -4.4907    5.0244      0      0     -1
   232     78  4   0.00    5.3685   -0.6098    4.2491      0      0     -1
   233     78  1   0.00    5.2553   -0.6488    3.2225      0      0     -1
   234     78  1   0.00    5.3296   -1.3157    2.5166      0      0     -1
   235     79  4   0.00    0.7981   -5.5878   -4.2609      0      0      0
   236     79  1   0.00    1.2773   -6.3445   -3.7022      0      0      0
   237     79  1   0.00    1.9612    6.4250   -4.1613      0     -1      0
   238     80  3   0.00   -5.2526   -5.0345    6.3222      0      0     -1
   239     80  1   0.00   -5.1877   -5.2132    5.3582      0      0     -1
   240     80  1   0.00   -4.9346   -4.8125    4.4216      0      0     -1
   241     81  4   0.00    3.3274   -4.3084   -5.9896      0      0      0
   242     81  1   0.00    2.6790   -4.6513   -5.4055      0      0      0
   243     81  1   0.00    1.8112   -4.6861   -4.8358      0      0      0
   244     82  4   0.00   -1.3552   -0.2661   -0.5400      0      0     -1
   245     82  1   0.00   -0.4787   -0.7548   -0.3495      0      0     -1
   246     82  1   0.00   -1.2143   -0.6704    0.3873      0      0     -1
   247     83  4   0.00   -4.9651   -0.2493   -4.0861      1     -1      0
   248     83  1   0.00   -5.2184   -0.3705   -3.0998      1     -1      0
   249     83  1   0.00   -4.6908    0.4010   -3.2608      1     -1      0
   250     84  4   0.00    6.2771   -4.6088    5.2274      0      0     -1
   251     84  1   0.00    6.4982   -3.6263    5.2203      0      0     -1
   252     84  1   0.00   -5.8607   -3.9891    5.3497      1      0     -1
   253     85  4   0.00   -2.5340   -2.9714   -3.6074      0      0      0
   254     85  1   0.00   -1.8164   -3.2865   -4.1921      0      0      0
   255     85  1   0.00   -1.9504   -3.5290   -3.3096      0      0      0
   256     86  3   0.00   -5.6138   -4.7678    2.0566      0      0      0
   257     86  1   0.00    6.5193   -4.7283    2.3322     -1      0      0
   258     86  1   0.00    5.8124   -4.7175    1.6710     -1      0      0
   259     87  3   0.00    4.7404   -5.6232    0.3363      0      0      0
   260     87  1   0.00    5.6958   -6.0373    0.1598      0      0      0
   261     87  1   0.00    5.8341    6.1957   -0.4051      0     -1      0
   262     88  4   0.00   -0.5455   -3.6797   -2.9400      0      0      0
   263     88  1   0.00   -0.5538   -3.4154   -2.0645      0      0      0
   264     88  1   0.00   -1.3521   -3.1812   -2.5974      0      0      0
   265     89  4   0.00   -6.2719    6.5410   -6.0979      1     -1      0
   266     89  1   0.00   -5.3583   -6.3853   -5.7297      1      0      0
   267     89  1   0.00   -5.3882   -5.7175   -4.8608      1      0      0
   268     90  4   0.00    6.3568    0.3133    0.6958     -1      0      0
   269     90  1   0.00    6.2101    0.2737    1.5796     -1      0      0
   270     90  1   0.00    5.8753    1.0882    1.0875     -1      0      0
   271     91  4   0.00    2.4408    4.7932   -3.4799      0     -1     -1
   272     91  1   0.00    3.1223    4.0455   -3.7694      0     -1     -1
   273     91  1   0.00    2.1846    4.1460   -4.0044      0     -1     -1
   274     92  4   0.00    1.7416   -3.9033   -5.3205      0      0      0
   275     92  1   0.00    2.6336   -3.3466   -5.3370      0      0      0
   276     92  1   0.00    2.4848   -2.4039   -4.8211      0      0      0
   277     93  4   0.00    4.3565   -5.7485    2.8635      0      0     -1
   278     93  1   0.00    3.9202   -5.4907    3.7861      0      0     -1
   279     93  1   0.00    3.0825   -5.1571    3.4134      0      0     -1
   280     94  4   0.00    5.5864   -0.5470   -1.0093     -1      0      0
   281     94  1   0.00    5.6139   -1.5021   -0.2576     -1      0      0
   282     94  1   0.00    5.0816   -1.6024   -1.0534     -1      0      0
   283     95  3   0.00   -4.7358   -5.7582    0.5051      0      0     -1
   284     95  1   0.00   -5.6282   -5.3799    0.5041      0      0     -1
   285     95  1   0.00   -6.5070   -5.6638    0.6607      0      0     -1
   286     96  4   0.00   -3.2030   -4.5933    5.9889      0      0     -1
   287     96  1   0.00   -3.0253   -5.2673   -6.4117      0      0      0
   288     96  1   0.00   -2.5774   -6.1598    6.3800      0      0     -1
   289     97  4   0.00   -0.8578   -0.3646    5.1937      0      0     -1
   290     97  1   0.00   -1.3775   -0.8963    4.6944      0      0     -1
   291     97  1   0.00   -1.9987   -0.9191    5.5131      0      0     -1
   292     98  4   0.00    3.9338    4.7152    4.6417      0      0     -1
   293     98  1   0.00    3.0488    5.0604    5.0220      0      0     -1
   294     98  1   0.00    2.5068    5.6703    4.4333      0      0     -1
   295     99  3   0.00    3.2428    3.9140   -1.6399      0      0      0
   296     99  1   0.00    3.5938    2.9822   -2.0687      0      0      0
   297     99  1   0.00    2.8042    2.3170   -2.3248      0      0      0
   298    100  4   0.00   -3.3298    0.9805   -5.8872      0      0      0
   299    100  1   0.00   -3.6499    0.7651   -5.0102      0      0      0
   300    100  1   0.00   -3.9435    0.0295   -5.5152      0      0      0
   301    101  4   0.00   -1.2640    2.3635    6.4878      0      0     -1
   302    101  1   0.00   -1.7494    1.6605   -6.3904      0      0      0
   303    101  1   0.00   -0.8788    1.8314   -5.7513      0      0      0
   304    102  4   0.00   -0.0268   -1.3396    4.9136      0     -1     -1
   305    102  1   0.00   -0.7242   -2.0854    4.9964      0     -1     -1
   306    102  1   0.00   -0.7625   -1.3959    5.6532      0     -1     -1
   307    103  4   0.00    2.3549   -5.4193    0.8403      0      0     -1
   308    103  1   0.00    1.8515   -4.5570    1.1868      0      0     -1
   309    103  1   0.00    1.4742   -5.5128    0.9867      0      0     -1
   310    104  4   0.00    1.6184   -2.5803   -3.1809      0      0      0
   311    104  1   0.00    1.3456   -2.4324   -4.1407      0      0      0
   312    104  1   0.00    1.9374   -3.1720   -3.9916      0      0      0
   313    105  4   0.00   -2.6657   -5.4751    4.4662      0      0     -1
   314    105  1   0.00   -3.5281   -4.8210    4.5463      0      0     -1
   315    105  1   0.00   -3.8268   -4.2042    5.3257      0      0     -1
   316    106  4   0.00   -6.0451    5.8042    0.8160      1     -1      0
   317    106  1   0.00   -5.5131    5.1142    0.2316      1     -1      0
   318    106  1   0.00   -5.3219    5.0821    1.1582      1     -1      0
   319    107  4   0.00    2.2822    5.6604   -0.7368      0     -1     -1
   320    107  1   0.00    2.4299    4.7878   -0.5626      0     -1     -1
   321    107  1   0.00    2.4125    5.2073   -1.5249      0     -1     -1
   322    108  4   0.00   -3.0759    2.6730    2.9045      1     -1     -1
   323    108  1   0.00   -2.0410    2.4497    3.4611      1     -1     -1
   324    108  1   0.00   -2.4943    3.0824    3.7900      1     -1     -1
   325    109  4   0.00   -2.4272    0.4982    2.3483      0      0     -1
   326    109  1   0.00   -1.9798    0.5856    3.1493      0      0     -1
   327    109  1   0.00   -2.9622    0.6206    3.1233      0      0     -1
   328    110  4   0.00    6.4307    0.7624   -5.3611      0      0      0
   329    110  1   0.00    6.1137    1.6367   -4.9560      0      0      0
   330    110  1   0.00    5.8536    1.1192   -4.1056      0      0      0
   331    111  4   0.00   -4.7489    5.7422   -4.0622      0     -1      0
   332    111  1   0.00   -4.6869    6.0188   -3.1869      0     -1      0
   333    111  1   0.00   -5.2913    5.3294   -2.8393      0     -1      0
   334    112  4   0.00   -5.1588   -3.7213   -3.9992      0      0      0
   335    112  1   0.00   -6.1338   -3.8634   -4.2038      0      0      0
   336    112  1   0.00   -6.2480   -4.2970   -3.2659      0      0      0
   337    113  3   0.00   -2.4491    6.2671    2.8365      0     -1      0
   338    113  1   0.00   -2.1099   -5.9603    2.5306      0      0      0
   339    113  1   0.00   -2.6985   -5.5345    2.0218      0      0      0
   340    114  4   0.00   -0.4602   -5.8264    5.3814      0      0     -1
   341    114  1   0.00   -1.2955   -5.9092    5.7804      0      0     -1
   342    114  1   0.00   -1.3998   -6.4297   -6.3988      0      0      0
   343    115  4   0.00   -5.6978   -1.1961    3.1192      0      0     -1
   344    115  1   0.00   -4.8133   -1.6096    3.4649      0      0     -1
   345    115  1   0.00   -5.6940   -2.0711    3.7967      0      0     -1
   346    116  4   0.00    4.7960   -3.7722   -4.3725     -1      0      0
   347    116  1   0.00    5.6306   -3.7602   -4.6336     -1      0      0
   348    116  1   0.00    5.2475   -4.6812   -4.4019     -1      0      0
   349    117  4   0.00    1.9744    6.1088    2.1004      0     -1      0
   350    117  1   0.00    3.0230    5.8575    2.1863      0     -1      0
   351    117  1   0.00    2.1391    5.3342    2.4607      0     -1      0
   352    118  4   0.00   -3.8710   -6.3655   -0.8242      0      0     -1
   353    118  1   0.00   -3.8869   -5.6861   -0.0313      0      0     -1
   354    118  1   0.00   -2.9848   -5.4680   -0.4204      0      0     -1
   355    119  4   0.00   -4.6237    1.5367   -4.5013      0     -1      0
   356    119  1   0.00   -4.9983    1.4073   -3.5108      0     -1      0
   357    119  1   0.00   -5.6389    0.8575   -3.0446      0     -1      0
   358    120  4   0.00    4.3893   -1.5550   -6.0537      0      0      0
   359    120  1   0.00    4.4857   -0.8354    6.2603      0      0     -1
   360    120  1   0.00    4.4237   -2.0179    6.1119      0      0     -1
   361    121  4   0.00   -1.0755    2.6276    5.0741      0      0     -1
   362    121  1   0.00   -0.2080    2.0760    5.4125      0      0     -1
   363    121  1   0.00    0.5497    1.9852    4.7419      0      0     -1
   364    122  4   0.00   -1.2591   -2.5613    0.4654      0      0      0
   365    122  1   0.00   -2.1715   -2.8617   -0.0051      0      0      0
   366    122  1   0.00   -1.4070   -2.9785   -0.5491      0      0      0
   367    123  4   0.00   -0.6200    2.5092    2.5385      0     -1     -1
   368    123  1   0.00   -1.0446    2.3144    1.6344      0     -1     -1
   369    123  1   0.00   -1.1262    3.0318    0.9052      0     -1     -1
   370    124  3   0.00   -3.4471   -4.4958    1.3505      0      0      0
   371    124  1   0.00   -4.1078   -4.1544    0.6503      0      0      0
   372    124  1   0.00   -5.1275   -4.5420    0.6339      0      0      0
   373    125  4   0.00    5.6812    2.9438   -4.5570      0      0      0
   374    125  1   0.00   -6.5388    2.3574   -4.3750      1      0      0
   375    125  1   0.00    5.8782    2.3341   -3.7172      0      0      0
   376    126  4   0.00   -4.8030   -3.1829    6.2460      1      0     -1
   377    126  1   0.00   -4.3553   -2.4095    6.1156      1      0     -1
   378    126  1   0.00   -4.0109   -1.4170    6.0941      1      0     -1
   379    127  4   0.00   -4.0869    3.8976   -0.2308      0     -1      0
   380    127  1   0.00   -4.5454    3.0406    0.0948      0     -1      0
   381    127  1   0.00   -5.0504    2.2297    0.4380      0     -1      0
   382    128  4   0.00   -4.4658   -5.9316   -5.2504      0      0      0
   383    128  1   0.00   -4.6203   -5.0295   -4.7753      0      0      0
   384    128  1   0.00   -5.3991   -4.5596   -4.9416      0      0      0
   385    129  4   0.00   -4.1722   -0.4088   -1.5451      0      0      0
   386    129  1   0.00   -5.0857   -0.6540   -1.5999      0      0      0
   387    129  1   0.00   -4.6459   -0.0447   -0.9050      0      0      0
   388    130  4   0.00    4.0027    5.2521    2.2621      0     -1     -1
   389    130  1   0.00    3.1195    4.7736    2.1858      0     -1     -1
   390    130  1   0.00    3.2123    4.0955    1.4805      0     -1     -1
   391    131  4   0.00    3.2866    0.6876   -3.1883     -1      0      0
   392    131  1   0.00    2.4436    0.9710   -2.7793     -1      0      0
   393    131  1   0.00    2.0368    1.8354   -3.0759     -1      0      0
   394    132  4   0.00    5.9069    4.8724    4.6065      0     -1     -1
   395    132  1   0.00    6.2804    4.8652    5.6368      0     -1     -1
   396    132  1   0.00    5.5497    4.2900    5.3623      0     -1     -1
   397    133  4   0.00    1.1145   -5.1210    6.3389      0      0     -1
   398    133  1   0.00    0.9119   -5.4467    5.3279      0      0     -1
   399    133  1   0.00    0.9811   -5.5706    4.3083      0      0     -1
   400    134  4   0.00   -0.7796   -6.0009    3.8696      0      0      0
   401    134  1   0.00   -1.3208   -6.1856    3.0349      0      0      0
   402    134  1   0.00   -1.9874   -5.8313    3.7194      0      0      0
   403    135  4   0.00    4.9445    2.0478    6.2624      0      0     -1
